cusip,name,indicator,type,issuedate,maturitydate,originalface,istbaelig
3618J85V6,DE3560,C,SF,20241001,20541020,1009897,False
3618J85W4,DE3561,C,SF,20241001,20541020,1012014,False
3618J9NC6,DE3987,C,SF,20241001,20541020,2006362,False
3618J9NF9,DE3990,C,SF,20241001,20541020,21652672,False
3618J9NG7,DE3991,C,SF,20241001,20541020,1074426,False
3618J9NJ1,DE3993,C,SF,20241001,20541020,1449719,False
3618J9NK8,DE3994,C,SF,20241001,20541020,2397533,False
3618J9NP7,DE3998,C,SF,20241001,20541020,22746888,False
3618J9NQ5,DE3999,C,SF,20241001,20541020,3261421,False
3618J9NR3,DE4000,C,SF,20241001,20541020,20711054,False
3618J9NS1,DE4001,C,SF,20241001,20541020,1288230,False
3618J9NT9,DE4002,C,SF,20241001,20541020,1816314,False
3618J9NU6,DE4003,C,SF,20241001,20541020,1106128,False
3618J9NV4,DE4004,C,SF,20241001,20541020,1455460,False
3618J9NW2,DE4005,C,SF,20241001,20541020,1293806,False
3618J9NX0,DE4006,C,SF,20241001,20541020,3746785,False
3618J9NY8,DE4007,C,SF,20241001,20541020,11792859,False
3618J9NZ5,DE4008,C,SF,20241001,20541020,3372410,False
3618J9N28,DE4009,C,SF,20241001,20541020,8866691,False
3618J9N36,DE4010,C,SF,20241001,20541020,1150965,False
3618J9N44,DE4011,C,SF,20241001,20541020,3448452,False
3618J9N51,DE4012,C,SF,20241001,20541020,1557960,False
3618J9Y75,DE4334,C,SF,20241001,20541020,1092828,False
3618J9ZD1,DE4340,C,SF,20241001,20541020,1113854,False
3618J9ZH2,DE4344,C,SF,20241001,20541020,1925157,False
3618J93P9,DE4406,C,SF,20241001,20541020,1088319,False
3618J93V6,DE4412,C,SF,20241001,20541020,1346990,False
3618J93W4,DE4413,C,SF,20241001,20541020,1660111,False
3618J93X2,DE4414,C,SF,20241001,20541020,1160754,False
3618J93Y0,DE4415,C,SF,20241001,20541020,1181861,False
3618J93Z7,DE4416,C,SF,20241001,20541020,1795279,False
3618J94A1,DE4417,C,SF,20241001,20541020,1135450,False
3618J94B9,DE4418,C,SF,20241001,20541020,1659128,False
3618J94C7,DE4419,C,SF,20241001,20541020,2389118,False
3618J94D5,DE4420,C,SF,20241001,20541020,1089174,False
3618J94E3,DE4421,C,SF,20241001,20541020,1559345,False
3618J94F0,DE4422,C,SF,20241001,20541020,1278065,False
3618J94G8,DE4423,C,SF,20241001,20541020,2625484,False
3618J94H6,DE4424,C,SF,20241001,20541020,1401763,False
3618J94J2,DE4425,C,SF,20241001,20541020,1873306,False
3618J94K9,DE4426,C,SF,20241001,20541020,2060666,False
3618J94L7,DE4427,C,SF,20241001,20541020,1819839,False
3618J94M5,DE4428,C,SF,20241001,20541020,1854704,False
3618J94N3,DE4429,C,SF,20241001,20541020,1152012,False
3618J94P8,DE4430,C,SF,20241001,20541020,1450292,False
3618J94Q6,DE4431,C,SF,20241001,20541020,1739205,False
3618J94R4,DE4432,C,SF,20241001,20541020,3155549,False
3618J94S2,DE4433,C,SF,20241001,20541020,1340361,False
3618J94T0,DE4434,C,SF,20241001,20541020,1223083,False
3618J94U7,DE4435,C,SF,20241001,20541020,1091303,False
3618J94V5,DE4436,C,SF,20241001,20541020,2148529,False
3618J94W3,DE4437,C,SF,20241001,20541020,7691897,False
3618J94X1,DE4438,C,SF,20241001,20541020,6612152,False
3618J94Y9,DE4439,C,SF,20241001,20541020,7813208,False
3618J94Z6,DE4440,C,SF,20241001,20541020,5806867,False
3618J95A0,DE4441,C,SF,20241001,20541020,2258379,False
3618J95N2,DE4453,C,SF,20241001,20541020,3070280,False
3618J95U6,DE4459,C,ET,20241001,20640820,724286,False
3618J95V4,DE4460,C,ET,20241001,20640820,713550,False
3618J95W2,DE4461,C,ET,20241001,20640820,604785,False
3618J95X0,DE4462,C,ET,20241001,20640820,1126750,False
3618J95Y8,DE4463,C,ET,20241001,20640820,339546,False
3618J95Z5,DE4464,C,ET,20241001,20640920,1760939,False
3618J96A9,DE4465,C,ET,20241001,20640820,744260,False
3618J96C5,DE4467,C,SF,20241001,20541020,1497567,False
3618J96D3,DE4468,C,SF,20241001,20541020,1122108,False
3618J96E1,DE4469,C,SF,20241001,20541020,1332642,False
3618J96F8,DE4470,C,SF,20241001,20541020,1071183,False
3618J96G6,DE4471,C,SF,20241001,20541020,1551087,False
3618J96H4,DE4472,C,SF,20241001,20541020,1338178,False
3618J96J0,DE4473,C,SF,20241001,20541020,1159376,False
3618J96K7,DE4474,C,SF,20241001,20541020,1218550,False
3618J96L5,DE4475,C,SF,20241001,20541020,1257086,False
3618J96M3,DE4476,C,SF,20241001,20541020,1294946,False
3618J96N1,DE4477,C,SF,20241001,20541020,1110808,False
3618J96P6,DE4478,C,SF,20241001,20541020,2343552,False
3618J96Q4,DE4479,C,SF,20241001,20541020,1210432,False
3618J96R2,DE4480,C,SF,20241001,20541020,1258815,False
3618J96S0,DE4481,C,ET,20241001,20640820,882664,False
3618J96T8,DE4482,C,SF,20241001,20541020,1568853,False
3618J96U5,DE4483,C,SF,20241001,20541020,1017705,False
3618J96V3,DE4484,C,SF,20241001,20541020,2018016,False
3618J96W1,DE4485,C,SF,20241001,20541020,1096290,False
3618J96X9,DE4486,C,SF,20241001,20541020,1292168,False
3618J96Y7,DE4487,C,SF,20241001,20541020,8620565,False
3618J96Z4,DE4488,C,SF,20241001,20541020,5158933,False
3618J97A8,DE4489,C,SF,20241001,20541020,4159625,False
3618JAAD5,DE4504,C,ET,20241001,20640820,114437,False
3618JAAE3,DE4505,C,ET,20241001,20640820,123921,False
3618JAAF0,DE4506,C,ET,20241001,20640820,481712,False
3618JAAG8,DE4507,C,ET,20241001,20640920,2093962,False
3618JAAH6,DE4508,C,ET,20241001,20640820,1477161,False
3618JAAJ2,DE4509,C,SF,20241001,20490920,2348915,False
3618JAAK9,DE4510,C,SF,20241001,20541020,1129183,False
3618JAAL7,DE4511,C,ET,20241001,20640820,266972,False
3618JAAM5,DE4512,C,ET,20241001,20640820,92382,False
3618JAAU7,DE4519,C,ET,20241001,20640920,249262,False
3618JAAV5,DE4520,C,ET,20241001,20640820,342159,False
3618JAAW3,DE4521,C,ET,20241001,20640820,149640,False
3618JAAX1,DE4522,C,ET,20241001,20640820,226088,False
3618JAAY9,DE4523,C,ET,20241001,20640820,147579,False
3618JAAZ6,DE4524,C,ET,20241001,20640920,1142496,False
3618JAA29,DE4525,C,ET,20241001,20640820,1278173,False
3618JAA37,DE4526,C,ET,20241001,20631120,56960,False
3618JAC27,DE4589,C,SF,20241001,20541020,1050618,False
3618JAC35,DE4590,C,SF,20241001,20541020,1196888,False
3618JAC43,DE4591,C,SF,20241001,20541020,1377923,False
3618JADA8,DE4597,C,SF,20241001,20541020,1453306,False
3618JADF7,DE4602,C,SF,20241001,20541020,1137502,False
3618JADH3,DE4604,C,SF,20241001,20541020,1137562,False
3618JADJ9,DE4605,C,SF,20241001,20541020,3968961,False
3618JADS9,DE4613,C,SF,20241001,20541020,1112654,False
3618JADU4,DE4615,C,SF,20241001,20541020,1472433,False
3618JADV2,DE4616,C,SF,20241001,20541020,1038566,False
3618JADX8,DE4618,C,SF,20241001,20541020,1068269,False
3618JAED1,DE4632,C,SF,20241001,20541020,3321438,False
3618JAEF6,DE4634,C,SF,20241001,20541020,1649060,False
3618JAEJ8,DE4637,C,SF,20241001,20541020,3676724,False
3618JAEL3,DE4639,C,SF,20241001,20541020,1042151,False
3618JAEY5,DE4651,C,SF,20241001,20541020,1639405,False
3618JAFY4,DE4683,C,SF,20241001,20541020,6607229,False
3618JAGD9,DE4696,C,SF,20241001,20541020,1088874,False
3618JAGJ6,DE4701,C,SF,20241001,20541020,1443863,False
3618JAGW7,DE4713,C,SF,20241001,20541020,1856034,False
3618JAGX5,DE4714,C,SF,20241001,20541020,1906500,False
3618JAGY3,DE4715,C,SF,20241001,20541020,1095302,False
3618JAGZ0,DE4716,C,SF,20241001,20541020,1061849,False
3618JAG80,DE4723,C,SF,20241001,20541020,4834583,False
3618JAG98,DE4724,C,SF,20241001,20541020,8282868,False
3618JAHL0,DE4735,C,SF,20241001,20541020,3130589,False
3618JAHN6,DE4737,C,SF,20241001,20541020,5534832,False
3618JAHY2,DE4747,C,SF,20241001,20541020,8187608,False
3618JARC9,DE4983,C,SF,20241001,20540920,1109956,False
3618JARD7,DE4984,C,SF,20241001,20540920,17823600,False
3618JARE5,DE4985,C,SF,20241001,20540920,9894231,False
3618JAU43,DE5103,C,SF,20241001,20541020,1078582,False
3618JAU50,DE5104,C,SF,20241001,20541020,1003693,False
3618JAVB6,DE5110,C,SF,20241001,20541020,4758449,False
3618JAVC4,DE5111,C,SF,20241001,20541020,1192401,False
3618JAVE0,DE5113,C,SF,20241001,20541020,1575192,False
3618JAVF7,DE5114,C,SF,20241001,20541020,1258027,False
3618JAVJ9,DE5117,C,SF,20241001,20541020,2616131,False
3618JAVN0,DE5121,C,SF,20241001,20541020,1452012,False
3618JAVU4,DE5127,C,SF,20241001,20540920,1060558,False
3618JAVV2,DE5128,C,SF,20241001,20541020,1850175,False
3618JAVW0,DE5129,C,SF,20241001,20541020,1124972,False
3618JAVZ3,DE5132,C,SF,20241001,20541020,1398629,False
3618JBM65,DE5781,C,ET,20241001,20630820,253976,False
3618JBM81,DE5783,C,SF,20241001,20540920,4525424,False
3618JBM99,DE5784,C,SF,20241001,20540920,4205175,False
3618JBNA5,DE5785,C,SF,20241001,20540920,2678006,False
3618JBNB3,DE5786,C,SF,20241001,20540920,6053912,False
3618JBNC1,DE5787,C,SF,20241001,20541020,2527626,False
3618JBNE7,DE5789,C,SF,20241001,20541020,5601529,False
3618JBUF6,DE5982,C,SF,20241001,20540720,161619,False
3618JBUG4,DE5983,C,SF,20241001,20540820,966296,False
3618JBUH2,DE5984,C,SF,20241001,20540920,1178486,False
3618JBUJ8,DE5985,C,SF,20241001,20541020,1820365,False
3618JBUK5,DE5986,C,SF,20241001,20540920,187549,False
3618JBUL3,DE5987,C,SF,20241001,20541020,5357081,False
3618JBUM1,DE5988,C,SF,20241001,20540920,1011417,False
3618JBUQ2,DE5991,C,ET,20241001,20640920,119674,False
3618JBUR0,DE5992,C,SF,20241001,20540920,269790,False
3618JBUS8,DE5993,C,SF,20241001,20540920,687651,False
3618JBUT6,DE5994,C,SF,20241001,20540720,770473,False
3618JBUU3,DE5995,C,SF,20241001,20540920,1065011,False
3618JBUV1,DE5996,C,SF,20241001,20540920,525956,False
3618JBUW9,DE5997,C,SF,20241001,20540920,1766856,False
3618JBUX7,DE5998,C,SF,20241001,20540920,908505,False
3618JBUY5,DE5999,C,SF,20241001,20540920,1732559,False
3618JCPY9,DE6739,C,SF,20241001,20541020,1274659,False
3618JCP29,DE6741,C,SF,20241001,20541020,2008173,False
3618JEC29,DE8189,C,SF,20241001,20541020,1275663,False
3618JEC78,DE8194,C,ET,20241001,20640720,231486,False
3618JEFW0,DE8281,C,SF,20241001,20540920,3967982,False
3618JEFX8,DE8282,C,SF,20241001,20540920,1219525,False
3618JEHP3,DE8338,C,SF,20241001,20541020,1350915,False
3618JEHQ1,DE8339,C,SF,20241001,20541020,1160141,False
3618JEHR9,DE8340,C,SF,20241001,20541020,1847544,False
3618JEHS7,DE8341,C,SF,20241001,20541020,1047344,False
3618JEHT5,DE8342,C,SF,20241001,20541020,3260666,False
3618JEHU2,DE8343,C,SF,20241001,20541020,1284694,False
3618JEHV0,DE8344,C,SF,20241001,20541020,1190343,False
3618JEHW8,DE8345,C,ET,20241001,20640920,438579,False
3618JEHX6,DE8346,C,ET,20241001,20640820,1585669,False
3618JEJA4,DE8357,C,SF,20241001,20541020,2611725,False
3618JEJB2,DE8358,C,SF,20241001,20541020,2571200,False
3618JEJC0,DE8359,C,SF,20241001,20541020,1180835,False
3618JEML6,DE8463,C,SF,20241001,20541020,1139519,False
3618JEMM4,DE8464,C,SF,20241001,20541020,1328096,False
3618JEMN2,DE8465,C,SF,20241001,20541020,1284346,False
3618JEMP7,DE8466,C,SF,20241001,20541020,2547504,False
3618JEMQ5,DE8467,C,SF,20241001,20541020,1119717,False
3618JEMR3,DE8468,C,SF,20241001,20541020,1038168,False
3618JEMS1,DE8469,C,SF,20241001,20541020,1771644,False
3618JEMT9,DE8470,C,SF,20241001,20541020,1947513,False
3618JEMU6,DE8471,C,SF,20241001,20541020,2685028,False
3618JEMV4,DE8472,C,SF,20241001,20541020,3501375,False
3618JEMW2,DE8473,C,SF,20241001,20541020,1276916,False
3618JEMX0,DE8474,C,SF,20241001,20541020,1708671,False
3618JEMY8,DE8475,C,SF,20241001,20541020,1068749,False
3618JEMZ5,DE8476,C,SF,20241001,20541020,4052833,False
3618JEM28,DE8477,C,SF,20241001,20541020,1020296,False
3618JEM36,DE8478,C,SF,20241001,20541020,1622718,False
3618JEM44,DE8479,C,SF,20241001,20541020,1001091,False
3618JEM51,DE8480,C,SF,20241001,20541020,1263231,False
3618JEM69,DE8481,C,SF,20241001,20541020,1276074,False
3618JEM77,DE8482,C,SF,20241001,20541020,1233302,False
3618JEM93,DE8484,C,SF,20241001,20541020,1905149,False
3618JENA9,DE8485,C,SF,20241001,20541020,1194800,False
3618JENB7,DE8486,C,SF,20241001,20541020,2650379,False
3618JENC5,DE8487,C,SF,20241001,20541020,30425116,False
3618JEND3,DE8488,C,SF,20241001,20541020,5928247,False
3618JENE1,DE8489,C,SF,20241001,20541020,1080733,False
3618JENF8,DE8490,C,SF,20241001,20541020,1602204,False
3618JENG6,DE8491,C,SF,20241001,20541020,2608716,False
3618JENH4,DE8492,C,SF,20241001,20541020,2570459,False
3618JENJ0,DE8493,C,SF,20241001,20541020,2822190,False
3618JENK7,DE8494,C,SF,20241001,20541020,10196682,False
3618JENL5,DE8495,C,SF,20241001,20541020,1782115,False
3618JENM3,DE8496,C,SF,20241001,20541020,1208378,False
3618JENN1,DE8497,C,SF,20241001,20541020,1284411,False
3618JENP6,DE8498,C,SF,20241001,20541020,1149352,False
3618JENQ4,DE8499,C,SF,20241001,20541020,2608634,False
3618JENR2,DE8500,C,SF,20241001,20541020,2956265,False
3618JENS0,DE8501,C,SF,20241001,20541020,1381036,False
3618JENT8,DE8502,C,SF,20241001,20541020,1265133,False
3618JEP82,DE8547,C,SF,20241001,20541020,2627721,False
3618JEP90,DE8548,C,SF,20241001,20541020,1607618,False
3618JEQA6,DE8549,C,SF,20241001,20541020,34075645,False
3618JEQB4,DE8550,C,SF,20241001,20541020,10854488,False
3618JEQC2,DE8551,C,SF,20241001,20541020,4086413,False
3618JEQD0,DE8552,C,SF,20241001,20541020,4025523,False
3618JEQE8,DE8553,C,SF,20241001,20541020,1832958,False
3618JEQF5,DE8554,C,SF,20241001,20541020,1020659,False
3618JEQK4,DE8558,C,SF,20241001,20541020,1395345,False
3618JEQ40,DE8575,C,SF,20241001,20541020,1147704,False
3618JEQ57,DE8576,C,SF,20241001,20541020,2742920,False
3618JEQ65,DE8577,C,SF,20241001,20541020,1201967,False
3618JEQ73,DE8578,C,SF,20241001,20541020,6432214,False
3618JEQ81,DE8579,C,SF,20241001,20541020,2397125,False
3618JEQ99,DE8580,C,SF,20241001,20541020,7158373,False
3618JEYP4,DE8818,C,ET,20241001,20641020,410354,False
3618JEYS8,DE8821,C,SF,20241001,20541020,14033343,False
3618JEYT6,DE8822,C,SF,20241001,20541020,3717287,False
3618JEYU3,DE8823,C,SF,20241001,20541020,4383709,False
3618JEYV1,DE8824,C,SF,20241001,20541020,6261057,False
3618JEYW9,DE8825,C,SF,20241001,20541020,4729882,False
3618JEYX7,DE8826,C,SF,20241001,20541020,4569611,False
3618JEYY5,DE8827,C,SF,20241001,20541020,3784414,False
3618JEYZ2,DE8828,C,SF,20241001,20541020,3214526,False
3618JEY25,DE8829,C,SF,20241001,20541020,2585231,False
3618JEY33,DE8830,C,SF,20241001,20541020,3392054,False
3618JEY41,DE8831,C,SF,20241001,20541020,5032890,False
3618JEY58,DE8832,C,SF,20241001,20541020,4114541,False
3618JEY66,DE8833,C,SF,20241001,20541020,10897385,False
3618JEY74,DE8834,C,SF,20241001,20541020,4469945,False
3618JEY82,DE8835,C,SF,20241001,20541020,3329231,False
3618JEY90,DE8836,C,SF,20241001,20540920,4023249,False
3618JEZA6,DE8837,C,SF,20241001,20541020,4460635,False
3618JEZB4,DE8838,C,SF,20241001,20541020,1722973,False
3618JEZC2,DE8839,C,SF,20241001,20541020,3187313,False
3618JEZD0,DE8840,C,SF,20241001,20540920,1732480,False
3618JEZE8,DE8841,C,SF,20241001,20540920,1413536,False
3618JFAQ5,DE9015,C,SF,20241001,20541020,1011350,False
3618JFAR3,DE9016,C,SF,20241001,20541020,1088496,False
3618JFAS1,DE9017,C,SF,20241001,20541020,1554157,False
3618JFAT9,DE9018,C,SF,20241001,20541020,1031609,False
3618JFAU6,DE9019,C,SF,20241001,20541020,1824581,False
3618JFAV4,DE9020,C,SF,20241001,20541020,2063282,False
3618JFAW2,DE9021,C,SF,20241001,20541020,1500956,False
3618JFAX0,DE9022,C,SF,20241001,20541020,2181212,False
3618JFAY8,DE9023,C,SF,20241001,20541020,1496865,False
3618JFAZ5,DE9024,C,SF,20241001,20541020,3444762,False
3618JFA28,DE9025,C,SF,20241001,20541020,1479509,False
3618JFA36,DE9026,C,SF,20241001,20541020,1086651,False
3618JFA44,DE9027,C,SF,20241001,20541020,1013586,False
3618JFA51,DE9028,C,SF,20241001,20541020,5277819,False
3618JFA69,DE9029,C,SF,20241001,20541020,2638416,False
3618JFA77,DE9030,C,SF,20241001,20541020,5261407,False
3618JFA85,DE9031,C,SF,20241001,20541020,2929430,False
3618JFA93,DE9032,C,SF,20241001,20541020,1129521,False
3618JFBA9,DE9033,C,SF,20241001,20541020,4914867,False
3618JFBB7,DE9034,C,SF,20241001,20541020,2621871,False
3618JFBC5,DE9035,C,SF,20241001,20541020,1152000,False
3618JFBD3,DE9036,C,SF,20241001,20541020,1373311,False
3618JFBE1,DE9037,C,SF,20241001,20541020,1979006,False
3618JFDH2,DE9104,C,SF,20241001,20541020,26920228,False
3618JFJD5,DE9260,C,ET,20241001,20640920,1430172,False
3618JFJE3,DE9261,C,ET,20241001,20640920,1066385,False
3618JFJP8,DE9270,C,SF,20241001,20540920,1500139,False
3618JFJQ6,DE9271,C,ET,20241001,20640320,287480,False
3618JFKC5,DE9291,C,SF,20241001,20541020,1103898,False
3618JFKD3,DE9292,C,SF,20241001,20541020,1011864,False
3618JFKF8,DE9294,C,SF,20241001,20541020,2076764,False
3618JFKG6,DE9295,C,SF,20241001,20541020,1472733,False
3618JFQF2,DE9454,C,SF,20241001,20541020,1254209,False
3618JFQJ4,DE9457,C,SF,20241001,20541020,3249659,False
3618JFSY9,DE9535,C,SF,20241001,20541020,3006976,False
3618JFSZ6,DE9536,C,SF,20241001,20541020,2523780,False
3618JFVY5,DE9631,C,SF,20241001,20541020,1426275,False
3618JFVZ2,DE9632,C,SF,20241001,20541020,1402833,False
3618JFV25,DE9633,C,SF,20241001,20541020,1146158,False
3618JFV33,DE9634,C,SF,20241001,20541020,1130420,False
3618JFV41,DE9635,C,SF,20241001,20541020,1443499,False
3618JFV58,DE9636,C,SF,20241001,20541020,1157540,False
3618JFV66,DE9637,C,SF,20241001,20540920,1949142,False
3618JFV74,DE9638,C,SF,20241001,20541020,1264442,False
3618JFV82,DE9639,C,SF,20241001,20541020,1998826,False
3618JFV90,DE9640,C,ET,20241001,20640820,118407,False
3618JFWA6,DE9641,C,ET,20241001,20640820,126794,False
3618JFWB4,DE9642,C,ET,20241001,20640920,421766,False
3618JFWC2,DE9643,C,SF,20241001,20541020,1730243,False
3618JFWD0,DE9644,C,SF,20241001,20541020,2055274,False
3618JFWF5,DE9646,C,SF,20241001,20541020,1488716,False
3618JFWG3,DE9647,C,SF,20241001,20541020,1650499,False
3618JFWH1,DE9648,C,SF,20241001,20541020,1555835,False
3618JFWJ7,DE9649,C,SF,20241001,20541020,1548287,False
3618JFWK4,DE9650,C,SF,20241001,20540920,1073015,False
3618JFWL2,DE9651,C,ET,20241001,20640920,274314,False
3618JFWM0,DE9652,C,SF,20241001,20541020,1235210,False
3618JFWN8,DE9653,C,SF,20241001,20541020,1930073,False
3618JFWP3,DE9654,C,SF,20241001,20541020,1367631,False
3618JFWQ1,DE9655,C,SF,20241001,20541020,2073281,False
3618JFWR9,DE9656,C,SF,20241001,20541020,1060263,False
3618JFWS7,DE9657,C,SF,20241001,20541020,1263739,False
3618JGA59,DE9928,C,SF,20241001,20541020,1219304,False
3618JGA67,DE9929,C,SF,20241001,20541020,3765096,False
3618JHFD5,DF0164,C,ET,20241001,20640920,743298,False
3618JHFE3,DF0165,C,ET,20241001,20641020,12450432,False
3618JHFF0,DF0166,C,SF,20241001,20541020,5215369,False
3618JHFG8,DF0167,C,SF,20241001,20540920,1449492,False
3618JHFH6,DF0168,C,SF,20241001,20541020,1984056,False
3618JHFJ2,DF0169,C,SF,20241001,20541020,2360497,False
3618JHFK9,DF0170,C,SF,20241001,20541020,2842132,False
3618JHFL7,DF0171,C,SF,20241001,20541020,2365254,False
3618JHFM5,DF0172,C,SF,20241001,20541020,3945045,False
3618JHFN3,DF0173,C,SF,20241001,20541020,4748532,False
3618JHFP8,DF0174,C,SF,20241001,20541020,11772983,False
3618JHFQ6,DF0175,C,SF,20241001,20541020,11624890,False
3618JHFR4,DF0176,C,SF,20241001,20541020,2838328,False
3618JHFS2,DF0177,C,SF,20241001,20541020,2003561,False
3618JHFT0,DF0178,C,SF,20241001,20541020,1951055,False
3618JHFU7,DF0179,C,SF,20241001,20541020,2504745,False
3618JHFV5,DF0180,C,SF,20241001,20541020,10730200,False
3618JHFW3,DF0181,C,SF,20241001,20541020,3088360,False
3618JHFX1,DF0182,C,SF,20241001,20541020,2540951,False
3618JHFY9,DF0183,C,SF,20241001,20541020,3358615,False
3618JHFZ6,DF0184,C,SF,20241001,20541020,3119053,False
3618JHF29,DF0185,C,SF,20241001,20541020,4231763,False
3618JHF37,DF0186,C,SF,20241001,20541020,4001270,False
3618JHF45,DF0187,C,SF,20241001,20541020,4080537,False
3618JHF52,DF0188,C,SF,20241001,20541020,1788473,False
3618JHF60,DF0189,C,SF,20241001,20541020,16185706,False
3618JHF78,DF0190,C,SF,20241001,20541020,10829297,False
3618JHF86,DF0191,C,SF,20241001,20541020,13299850,False
3618JHF94,DF0192,C,SF,20241001,20541020,8095016,False
3618JHGA0,DF0193,C,SF,20241001,20541020,8743459,False
3618JHGB8,DF0194,C,SF,20241001,20541020,4894259,False
3618JHGC6,DF0195,C,SF,20241001,20541020,6020909,False
3618JHGD4,DF0196,C,SF,20241001,20541020,5656219,False
3618JHGE2,DF0197,C,SF,20241001,20541020,5503354,False
3618JHGF9,DF0198,C,SF,20241001,20541020,6770795,False
3618JHGG7,DF0199,C,SF,20241001,20541020,5662802,False
3618JHGH5,DF0200,C,SF,20241001,20541020,4004934,False
3618JHGJ1,DF0201,C,SF,20241001,20541020,5982356,False
3618JHGK8,DF0202,C,SF,20241001,20541020,3149736,False
3618JHGL6,DF0203,C,SF,20241001,20541020,91319587,False
3618JHGM4,DF0204,C,SF,20241001,20541020,13018537,False
3618JHGN2,DF0205,C,ET,20241001,20640820,534427,False
3618JHGP7,DF0206,C,ET,20241001,20641020,573810,False
3618JHGQ5,DF0207,C,SF,20241001,20541020,2982809,False
3618JHGR3,DF0208,C,SF,20241001,20541020,19084234,False
3618JHGS1,DF0209,C,SF,20241001,20541020,67116533,False
3618JHGT9,DF0210,C,ET,20241001,20640820,892970,False
3618JHGU6,DF0211,C,ET,20241001,20641020,2352337,False
3618JHGV4,DF0212,C,ET,20241001,20640920,8560902,False
3618JHGW2,DF0213,C,ET,20241001,20640920,14618474,False
3618JHGX0,DF0214,C,SF,20241001,20541020,10013758,False
3618JHHA9,DF0225,C,SF,20241001,20540920,3045750,False
3618JHHB7,DF0226,C,SF,20241001,20541020,5179965,False
3618JHHC5,DF0227,C,SF,20241001,20540920,3009895,False
3618JHHD3,DF0228,C,SF,20241001,20540920,3030660,False
3618JHHE1,DF0229,C,SF,20241001,20540920,3119916,False
3618JHHF8,DF0230,C,SF,20241001,20541020,2056599,False
3618JHSH2,DF0520,C,SF,20241001,20541020,274928,False
3618JHSJ8,DF0521,C,SF,20241001,20541020,2666150,False
3618JHSK5,DF0522,C,SF,20241001,20541020,9413221,False
3618JHSL3,DF0523,C,SF,20241001,20540920,10494820,False
3618JHSM1,DF0524,C,SF,20241001,20541020,3763251,False
3618JHSN9,DF0525,C,SF,20241001,20540920,248058,False
3618JHSP4,DF0526,C,SF,20241001,20540720,244863,False
3618JHZD3,DF0740,X,SF,20241001,20541015,402610,True
3618JHZE1,DF0741,X,SF,20241001,20541015,184737,False
3618JHZF8,DF0742,C,SF,20241001,20540920,1343853,False
3618JHZG6,DF0743,X,SF,20241001,20540915,406338,True
3618JHZH4,DF0744,X,SF,20241001,20540915,447754,True
3618JHZJ0,DF0745,X,SF,20241001,20540915,141774,False
3618JHZK7,DF0746,X,SF,20241001,20490915,184379,False
3618JHZL5,DF0747,X,SF,20241001,20540915,1068869,True
3618JHZM3,DF0748,C,SF,20241001,20540920,122542,False
3618JHZN1,DF0749,C,SF,20241001,20540920,1164975,False
3618JHZP6,DF0750,C,SF,20241001,20540920,2078346,False
3618JHZQ4,DF0751,C,SF,20241001,20540920,1728224,False
3618JHZS0,DF0753,C,SF,20241001,20540920,1563017,False
3618JHZU5,DF0755,C,SF,20241001,20540920,1681208,False
3618JHZV3,DF0756,C,SF,20241001,20540920,1717430,False
3618JHZW1,DF0757,C,SF,20241001,20540920,3250225,False
3618JHZX9,DF0758,C,SF,20241001,20540920,832133,False
3618JHZZ4,DF0760,C,SF,20241001,20540920,1237812,False
3618JHZ27,DF0761,C,SF,20241001,20540920,1125692,False
3618JHZ43,DF0763,C,SF,20241001,20540920,1402205,False
3618JHZ50,DF0764,C,SF,20241001,20540920,2241085,False
3618JHZ68,DF0765,C,SF,20241001,20541020,5085783,False
3618JHZ76,DF0766,C,SF,20241001,20540920,4682112,False
3618JHZ84,DF0767,C,SF,20241001,20540920,962509,False
3618JHZ92,DF0768,C,SF,20241001,20541020,10310671,False
3618JH2A5,DF0769,C,SF,20241001,20541020,34695780,False
3618JH2B3,DF0770,C,SF,20241001,20541020,3883771,False
3618JH2C1,DF0771,C,SF,20241001,20540620,528744,False
3618JH2D9,DF0772,C,SF,20241001,20540920,1062329,False
3618JH2E7,DF0773,C,SF,20241001,20540920,1077988,False
3618JH2F4,DF0774,C,SF,20241001,20541020,4892908,False
3618JH2G2,DF0775,C,SF,20241001,20540920,1254022,False
3618JH2H0,DF0776,C,SF,20241001,20540920,1043460,False
3618JH2K3,DF0778,C,SF,20241001,20541020,1222633,False
3618JH2L1,DF0779,C,SF,20241001,20540920,1700910,False
3618JH6N3,DF0877,C,SF,20241001,20541020,1629065,False
3618JH6R4,DF0880,C,SF,20241001,20541020,1137493,False
3618JH6S2,DF0881,C,SF,20241001,20541020,3238536,False
3618JJEB6,DF1030,C,ET,20241001,20640920,567624,False
3618JJEC4,DF1031,C,ET,20241001,20640920,7822003,False
3618JJED2,DF1032,C,ET,20241001,20640620,299149,False
3618JJEE0,DF1033,C,ET,20241001,20631220,234509,False
3618JJNX8,DF1306,C,ET,20241001,20641020,829808,False
3618JJNY6,DF1307,C,ET,20241001,20640920,465765,False
3618JJNZ3,DF1308,C,SF,20241001,20540920,1202939,False
3618JJN26,DF1309,C,SF,20241001,20540920,1822885,False
3618JJN34,DF1310,C,SF,20241001,20540920,1545389,False
3618JJN42,DF1311,C,SF,20241001,20541020,1370485,False
3618JJN59,DF1312,C,SF,20241001,20541020,1125261,False
