3617FPQT6, CP0466C, 1370408.00, 16, GNR 2023-081
3617FUT88, CP5075C, 1508653.00, 16, GNR 2023-081
3617VKFY0, CD8283C, 20139522.00, 16, GNR 2023-081
3617VKFZ7, CD8284C, 15353478.00, 16, GNR 2023-081
3617Y5RK7, CK9490C, 7262777.00, 16, GNR 2023-081
3618A0PX6, CP9438C, 3473819.00, 16, GNR 2023-081
3618A26E5, CQ0869C, 1347343.00, 16, GNR 2023-081
3618A7V55, CQ5136C, 1953518.00, 16, GNR 2023-081
3618A8C54, CQ5492C, 5089069.00, 16, GNR 2023-081
3618A8XN2, CQ6085C, 7024098.00, 16, GNR 2023-081
3618A8Z59, CQ6164C, 5319155.00, 16, GNR 2023-081
3618AANN8, CQ7597C, 2338335.00, 16, GNR 2023-081
3618ABQ52, CQ8576C, 1059924.00, 16, GNR 2023-081
3618AHQP5, CR3162C, 4565461.00, 16, GNR 2023-081
3618AJWJ8, CR4249C, 5591622.00, 16, GNR 2023-081
3618AJWX7, CR4262C, 3133430.00, 16, GNR 2023-081
3618AMDX1, CR6418C, 3066986.00, 16, GNR 2023-081
3618AMG34, CR6518C, 1314215.00, 16, GNR 2023-081
3618AN4L5, CR8027C, 1058291.00, 16, GNR 2023-081
3618AN5Q3, CR8055C, 1014210.00, 16, GNR 2023-081
3618AN6V1, CR8084C, 1000305.00, 16, GNR 2023-081
3618APD48, CR8223C, 1057408.00, 16, GNR 2023-081
3618ASQW6, CS0469C, 2237914.00, 16, GNR 2023-081
3618ASTQ6, CS0559C, 4105105.00, 16, GNR 2023-081
3618AWQQ0, CS4063C, 1131992.00, 16, GNR 2023-081
3618AWS39, CS4138C, 1270568.00, 16, GNR 2023-081
3618AWS96, CS4144C, 4285166.00, 16, GNR 2023-081
3618AWUD4, CS4180C, 6147282.00, 16, GNR 2023-081
3618AWUY8, CS4199C, 17554383.00, 16, GNR 2023-081
3618AWVY7, CS4231C, 5475834.00, 16, GNR 2023-081
3618AWWN0, CS4253C, 4375417.00, 16, GNR 2023-081
3618B1KF7, CS7494C, 28130148.00, 16, GNR 2023-081
3618B1KG5, CS7495C, 7026933.00, 16, GNR 2023-081
3618B3TP2, CS9558C, 4316166.00, 16, GNR 2023-081
3618B3TX5, CS9566C, 2683297.00, 16, GNR 2023-081
3617FHN34, CO5810C, 30306.00, T, GNR 2023-081
36179XYA8, MA8805M, 51956705.00, 1, GNR 2023-082
3618BQMH6, CU6660C, 26172953.00, 2A, GNR 2023-082
3618BJN40, CU1311C, 8501004.00, 2A, GNR 2023-082
3618BMXQ3, CU4287C, 13425293.00, 2A, GNR 2023-082
3618BNM67, CU4881C, 1245179.00, 2A, GNR 2023-082
3618BPZZ4, CU6160C, 1374980.00, 2A, GNR 2023-082
3618BQGP5, CU6506C, 29260122.00, 2A, GNR 2023-082
3618BQHS8, CU6541C, 29441772.00, 2A, GNR 2023-082
3618BQJA5, CU6557C, 43952466.00, 2A, GNR 2023-082
3618BQMH6, CU6660C, 29377002.00, 2A, GNR 2023-082
3618BQMH6, CU6660C, 9516059.00, 2A, GNR 2023-082
3618BQFL5, CU6471C, 63516867.00, 2A, GNR 2023-082
3618BED59, CT8224C, 1540479.00, 2A, GNR 2023-082
3618B3G84, CS9223C, 3173784.00, 2A, GNR 2023-082
3618APMR7, CR8468C, 3026855.00, 2A, GNR 2023-082
3618APM63, CR8481C, 1574830.00, 2A, GNR 2023-082
3618BS3Y6, CU8915C, 4393731.00, 2A, GNR 2023-082
3618BQDG8, CU6403C, 13008528.00, 2A, GNR 2023-082
3618BXHV6, CV2044C, 7228493.00, 2B, GNR 2023-082
3618BVCW3, CV0085C, 2577910.00, 2B, GNR 2023-082
3618A5WM1, CQ3352C, 1724086.00, 2B, GNR 2023-082
3618BPZE1, CU6141C, 1161585.00, 2B, GNR 2023-082
3618BML52, CU3948C, 1292622.00, 2B, GNR 2023-082
3618B6HV5, CT1144C, 60419.00, 2B, GNR 2023-082
3618B5KD3, CT0292C, 1885207.00, 2B, GNR 2023-082
3618B5KE1, CT0293C, 1501963.00, 2B, GNR 2023-082
3618B5GS5, CT0209C, 1460111.00, 2B, GNR 2023-082
3618BQGX8, CU6514C, 1993911.00, 2B, GNR 2023-082
3618BH4S2, CU0833C, 5000000.00, 2B, GNR 2023-082
3618BH2J4, CU0777C, 9224077.00, 2B, GNR 2023-082
3618B1VA6, CS7809C, 18773534.00, 2B, GNR 2023-082
3618BQEF9, CU6434C, 7978051.00, 2B, GNR 2023-082
3618BLTU1, CU3263C, 2786191.00, 2B, GNR 2023-082
3618B4AP0, CS9914C, 1131179.00, 2B, GNR 2023-082
3618B9PT5, CT4034C, 1268705.00, 2B, GNR 2023-082
3618BBJZ3, CT5680C, 1267548.00, 2B, GNR 2023-082
3618BD7M1, CT8100C, 2229564.00, 2B, GNR 2023-082
3618AP2E8, CR8873C, 1171100.00, 2B, GNR 2023-082
3618BQFQ4, CU6475C, 8944355.00, 2B, GNR 2023-082
3618BQVV5, CU6928C, 1060946.00, 2B, GNR 2023-082
3618BPXK9, CU6082C, 1305753.00, 2B, GNR 2023-082
3618BE4E0, CT8921C, 1035373.00, 2B, GNR 2023-082
3617YVWX6, CM9662C, 1801292.00, 2B, GNR 2023-082
3618B8FY7, CT2883C, 2623947.00, 2B, GNR 2023-082
3618AS4U4, CS0835C, 1554130.00, 2B, GNR 2023-082
3618BS3W0, CU8913C, 1128309.00, 2B, GNR 2023-082
3618BHSB3, CU0514C, 1206719.00, 2B, GNR 2023-082
3618BE4D2, CT8920C, 1984426.00, 2B, GNR 2023-082
3618B8FX9, CT2882C, 2443261.00, 2B, GNR 2023-082
3618ALA57, CR5428C, 1402127.00, 2B, GNR 2023-082
3618BQCG9, CU6371C, 7114251.00, 2B, GNR 2023-082
3618BMCG8, CU3671C, 1201049.00, 2B, GNR 2023-082
3618BQCT1, CU6382C, 8125051.00, 2B, GNR 2023-082
3618AVJ64, CS2985C, 1167514.00, 2B, GNR 2023-082
3618BLTV9, CU3264C, 3833711.00, 2B, GNR 2023-082
3618BQDV5, CU6416C, 7964471.00, 2B, GNR 2023-082
3618BHUL8, CU0587C, 1268020.00, 2B, GNR 2023-082
3618BQVW3, CU6929C, 1104445.00, 2B, GNR 2023-082
3618B8FW1, CT2881C, 1452918.00, 2B, GNR 2023-082
3618AS5B5, CS0842C, 1041950.00, 2B, GNR 2023-082
3618BS3V2, CU8912C, 1038048.00, 2B, GNR 2023-082
3618AVJ72, CS2986C, 1575916.00, 2B, GNR 2023-082
3618BH2T2, CU0786C, 5084511.00, 2B, GNR 2023-082
3618BCHS9, CT6541C, 9120439.00, 2B, GNR 2023-082
3618ALAY4, CR5423C, 1451615.00, 2B, GNR 2023-082
3618B2VE6, CS8713C, 1077823.00, 2B, GNR 2023-082
3618AVJ56, CS2984C, 1102735.00, 2B, GNR 2023-082
3618BHUG9, CU0583C, 1088076.00, 2B, GNR 2023-082
36179X2M7, MA8880M, 100184706.00, 3, GNR 2023-082
3618AP2N8, CR8881C, 50620589.00, 4, GNR 2023-082
3618APYY9, CR8827C, 25911049.00, 4, GNR 2023-082
3618ACTQ1, CQ9559C, 1057939.00, 4, GNR 2023-082
3618ACTR9, CQ9560C, 1263117.00, 4, GNR 2023-082
3618ACR83, CQ9511C, 16792572.00, 4, GNR 2023-082
3618BH3P9, CU0806C, 3034904.00, 5, GNR 2023-082
3618BLLB1, CU3022C, 2806440.00, 5, GNR 2023-082
3618BPDY1, CU5519C, 2482754.00, 5, GNR 2023-082
3618BQDS2, CU6413C, 2115257.00, 5, GNR 2023-082
3618B1TF8, CS7750C, 2115135.00, 5, GNR 2023-082
3618AUM54, CS2180C, 1537577.00, 5, GNR 2023-082
3618BQAT3, CU6318C, 1522528.00, 5, GNR 2023-082
3618BH3Q7, CU0807C, 1519012.00, 5, GNR 2023-082
3618BH3R5, CU0808C, 1516087.00, 5, GNR 2023-082
3618B6HR4, CT1140C, 1334586.00, 5, GNR 2023-082
3618BQA63, CU6329C, 1225011.00, 5, GNR 2023-082
3618BFZS2, CT9753C, 959684.00, 5, GNR 2023-082
3618BLRB5, CU3182C, 947585.00, 5, GNR 2023-082
3618BK6K0, CU2674C, 849144.00, 5, GNR 2023-082
3618B9EK6, CT3738C, 796811.00, 5, GNR 2023-082
3618APZX0, CR8858C, 754444.00, 5, GNR 2023-082
3618B1VP3, CS7822C, 714984.00, 5, GNR 2023-082
3618BD7H2, CT8096C, 630009.00, 5, GNR 2023-082
3618B9D43, CT3723C, 602067.00, 5, GNR 2023-082
3618BEDY6, CT8219C, 509225.00, 5, GNR 2023-082
3618BFEK2, CT9138C, 390869.00, 5, GNR 2023-082
3618B3GH4, CS9200C, 388492.00, 5, GNR 2023-082
3618BPW95, CU6072C, 322208.00, 5, GNR 2023-082
3618A44P8, CQ2630C, 3123757.00, 6, GNR 2023-082
3618B6LD0, CT1224C, 3769973.00, 6, GNR 2023-082
3618B6JJ0, CT1165C, 5588865.00, 6, GNR 2023-082
3618APM71, CR8482C, 7575611.00, 6, GNR 2023-082
3618APMS5, CR8469C, 7709818.00, 6, GNR 2023-082
3618APHL6, CR8335C, 1267429.00, 6, GNR 2023-082
3618AWQE7, CS4053C, 10628327.00, 6, GNR 2023-082
3618BAJT9, CT4774C, 1300909.00, 6, GNR 2023-082
3618AXJU7, CS4775C, 1110500.00, 6, GNR 2023-082
3618BF2F6, CT9774C, 6361555.00, 6, GNR 2023-082
3618AULF3, CS2126C, 3871868.00, 6, GNR 2023-082
3618ATCA7, CS0965C, 3019320.00, 6, GNR 2023-082
3617F5JB7, CN5658C, 1206406.00, 6, GNR 2023-082
3618ALFU7, CR5579C, 1044920.00, 6, GNR 2023-082
3618B9XB5, CT4274C, 626799.00, 7, GNR 2023-082
3618B2NR6, CS8500C, 151879.00, 7, GNR 2023-082
3618BE4A8, CT8917C, 150603.00, 7, GNR 2023-082
3618B9EL4, CT3739C, 376927.00, 7, GNR 2023-082
3618AK5B2, CR5342C, 308297.00, 7, GNR 2023-082
3618ALF52, CR5588C, 145822.00, 7, GNR 2023-082
3618ANR55, CR7708C, 147718.00, 7, GNR 2023-082
3618BQA71, CU6330C, 678474.00, 7, GNR 2023-082
3618B9MU5, CT3971C, 151428.00, 7, GNR 2023-082
3618BCHR1, CT6540C, 677953.00, 7, GNR 2023-082
3618BFZ45, CT9763C, 527873.00, 7, GNR 2023-082
3618BCKW6, CT6609C, 150045.00, 7, GNR 2023-082
3618B3KU0, CS9307C, 209410.00, 7, GNR 2023-082
3618B1NW7, CS7605C, 633091.00, 7, GNR 2023-082
3618B1MH1, CS7560C, 1538507.00, 7, GNR 2023-082
3618BQEC6, CU6431C, 652187.00, 7, GNR 2023-082
3618AXA28, CS4525C, 268793.00, 7, GNR 2023-082
3618B7MN5, CT2165C, 598929.00, 7, GNR 2023-082
3618BMCE3, CU3669C, 158407.00, 7, GNR 2023-082
3618BQEB8, CU6430C, 789190.00, 7, GNR 2023-082
3618BEDZ3, CT8220C, 312368.00, 7, GNR 2023-082
3618BD5K7, CT8050C, 543011.00, 7, GNR 2023-082
3618B8FS0, CT2877C, 442276.00, 7, GNR 2023-082
3618BSDQ2, CU8211C, 216890.00, 7, GNR 2023-082
3618APMT3, CR8470C, 226308.00, 7, GNR 2023-082
3618B3RK5, CS9490C, 130799.00, 7, GNR 2023-082
3618ALAL2, CR5411C, 253383.00, 7, GNR 2023-082
3618AYVT4, CS6026C, 210122.00, 7, GNR 2023-082
3617FYMC8, CP8455C, 393991.00, 7, GNR 2023-082
3618BMBP9, CU3646C, 154845.00, 7, GNR 2023-082
3618BQCQ7, CU6379C, 796066.00, 7, GNR 2023-082
3618BFYE4, CT9709C, 251778.00, 7, GNR 2023-082
3618ASLP6, CS0334C, 208880.00, 7, GNR 2023-082
3618BKTU3, CU2363C, 148917.00, 7, GNR 2023-082
3618ALFT0, CR5578C, 229867.00, 7, GNR 2023-082
36295NUS4, 675693C, 549769.00, 7, GNR 2023-082
3618APZM4, CR8848C, 343898.00, 7, GNR 2023-082
3618ALHC5, CR5627C, 165630.00, 7, GNR 2023-082
3618B2QM4, CS8560C, 389499.00, 7, GNR 2023-082
3618B3FM4, CS9172C, 282126.00, 7, GNR 2023-082
3618BC3V7, CT7112C, 139903.00, 7, GNR 2023-082
3618BLXW2, CU3393C, 134347.00, 7, GNR 2023-082
3618BQB70, CU6362C, 662120.00, 7, GNR 2023-082
3618B9V92, CT4240C, 1275825.00, 7, GNR 2023-082
3618AXWB4, CS5142C, 162158.00, 7, GNR 2023-082
3618BC2Y2, CT7091C, 138138.00, 7, GNR 2023-082
3618AYW22, CS6065C, 243161.00, 7, GNR 2023-082
3618BEC35, CT8190C, 133670.00, 7, GNR 2023-082
3618BD5L5, CT8051C, 900603.00, 7, GNR 2023-082
3618B1U74, CS7806C, 6346695.00, 7, GNR 2023-082
3618F1MY0, CV4875C, 2175174.00, 8A, GNR 2023-082
3618F1MZ7, CV4876C, 3606346.00, 8A, GNR 2023-082
3618F62Y1, CV9791C, 10003620.00, 8A, GNR 2023-082
3618F22J3, CV6177C, 7195288.00, 8A, GNR 2023-082
3618BQL53, CU6648C, 30009974.00, 8A, GNR 2023-082
3618BQFM3, CU6472C, 29998166.00, 8A, GNR 2023-082
3618BY3B3, CV3494C, 16224458.00, 8A, GNR 2023-082
3618AXVB5, CS5110C, 2662696.00, 8A, GNR 2023-082
3618BJ5C2, CU1743C, 3160999.00, 8A, GNR 2023-082
3618BQFD3, CU6464C, 1951094.00, 8B, GNR 2023-082
3618BCGV3, CT6512C, 6039156.00, 8B, GNR 2023-082
3618BFVW7, CT9629C, 1369394.00, 8B, GNR 2023-082
3618BPC55, CU5492C, 6258397.00, 8B, GNR 2023-082
3618ALHS0, CR5641C, 1614807.00, 8B, GNR 2023-082
3618AWBX1, CS3654C, 2929269.00, 8B, GNR 2023-082
3618B37E1, CS9893C, 2084688.00, 8B, GNR 2023-082
3618BDN76, CT7614C, 3635869.00, 8B, GNR 2023-082
3618BJRB0, CU1382C, 1299598.00, 8B, GNR 2023-082
3618BPC63, CU5493C, 5112592.00, 8B, GNR 2023-082
3618ACS74, CQ9542C, 1258063.00, 8B, GNR 2023-082
3618AWBY9, CS3655C, 4260822.00, 8B, GNR 2023-082
3618BCLD7, CT6624C, 1180054.00, 8B, GNR 2023-082
3618BE4H3, CT8924C, 1368130.00, 8B, GNR 2023-082
3618BJAW2, CU0921C, 3716738.00, 8B, GNR 2023-082
3618BKTL3, CU2355C, 1983713.00, 8B, GNR 2023-082
3618ABKU3, CQ8407C, 1288207.00, 8B, GNR 2023-082
3618BQD45, CU6423C, 7962915.00, 8B, GNR 2023-082
3618BQHY5, CU6547C, 4990694.00, 8B, GNR 2023-082
3618AWQF4, CS4054C, 4386750.00, 9, GNR 2023-082
3618BDLJ2, CT7529C, 8684848.00, 9, GNR 2023-082
3618BDLK9, CT7530C, 6320629.00, 9, GNR 2023-082
3618AQ6B8, CR9866C, 9999395.00, 9, GNR 2023-082
3618BAJU6, CT4775C, 1019884.00, 9, GNR 2023-082
3618AKZR4, CR5252C, 1783962.00, 9, GNR 2023-082
36179X2N5, MA8881M, 150403387.00, 10, GNR 2023-082
3618BQFY7, CU6483C, 40041.00, T, GNR 2023-082
3622ACCT5, 786482C, 74323110.00, 1A, GNR 2023-083
36197NAK2, AZ9010C, 1002015.00, 1B, GNR 2023-083
3618ABWE6, CQ8745C, 1262048.00, 1B, GNR 2023-083
3618ATPR6, CS1332C, 1094415.00, 1B, GNR 2023-083
3618B1J36, CS7482C, 5049718.00, 1B, GNR 2023-083
3618B8U53, CT3304C, 3173795.00, 1C, GNR 2023-083
3618B8X68, CT3401C, 1321256.00, 1C, GNR 2023-083
3618BS6A5, CU8965C, 1089916.00, 1D, GNR 2023-083
3618BYQ93, CV3180C, 1119017.00, 1D, GNR 2023-083
3618BTEW6, CU9149C, 2059235.00, 1D, GNR 2023-083
3618BWG23, CV1117C, 1411202.00, 1D, GNR 2023-083
3618BB5M7, CT6252C, 1337426.00, 1D, GNR 2023-083
3618BFD31, CT9122C, 1757818.00, 1D, GNR 2023-083
3618AWCV4, CS3684C, 1947925.00, 1D, GNR 2023-083
3618BQWE2, CU6945C, 1054545.00, 1D, GNR 2023-083
3618BS6B3, CU8966C, 1939700.00, 1D, GNR 2023-083
3618BEAD5, CT8104C, 1085281.00, 1D, GNR 2023-083
3618BFD49, CT9123C, 2118953.00, 1D, GNR 2023-083
3618BFD56, CT9124C, 1452597.00, 1D, GNR 2023-083
3618BS6C1, CU8967C, 3281181.00, 1D, GNR 2023-083
3618BLGL5, CU2903C, 1233351.00, 1D, GNR 2023-083
3618BMWP6, CU4254C, 1759362.00, 1D, GNR 2023-083
3618F0F20, CV3785C, 1336757.00, 1D, GNR 2023-083
3618BMXD2, CU4276C, 2341398.00, 1D, GNR 2023-083
3618BYRA9, CV3181C, 2299210.00, 1D, GNR 2023-083
3618BYYX1, CV3426C, 13824369.00, 1D, GNR 2023-083
3618BS5X6, CU8962C, 1066915.00, 1D, GNR 2023-083
3618BS5Z1, CU8964C, 1116650.00, 1D, GNR 2023-083
3618BWG31, CV1118C, 79393.00, 1D, GNR 2023-083
3618BS5Y4, CU8963C, 1838567.00, 1D, GNR 2023-083
3618BTFS4, CU9177C, 1072398.00, 1E, GNR 2023-083
3618F0PH6, CV4024C, 1107853.00, 1E, GNR 2023-083
3618BTFV7, CU9180C, 2321120.00, 1E, GNR 2023-083
3618B5F49, CT0187C, 2129364.00, 1E, GNR 2023-083
3618BTEX4, CU9150C, 1268216.00, 1E, GNR 2023-083
3618B5GT3, CT0210C, 1907539.00, 1E, GNR 2023-083
3618B5GB2, CT0194C, 1930126.00, 1E, GNR 2023-083
3618F03S6, CV4409C, 2156432.00, 1E, GNR 2023-083
3618B2SG5, CS8619C, 1300094.00, 1E, GNR 2023-083
3618F0QW2, CV4069C, 1297306.00, 1E, GNR 2023-083
3618ALET1, CR5546C, 3461170.00, 1E, GNR 2023-083
3618BB5Q8, CT6255C, 3678372.00, 1E, GNR 2023-083
3618BABA8, CT4533C, 1193056.00, 1E, GNR 2023-083
3618BPZN1, CU6149C, 1426163.00, 1E, GNR 2023-083
3618BQWW2, CU6961C, 1430518.00, 1E, GNR 2023-083
3618B2SH3, CS8620C, 1652257.00, 1E, GNR 2023-083
3618BT5K2, CU9850C, 1924714.00, 1E, GNR 2023-083
3618F0FZ7, CV3784C, 1396660.00, 1E, GNR 2023-083
3618BTFX3, CU9182C, 3525451.00, 1E, GNR 2023-083
3618B5GC0, CT0195C, 2350322.00, 1E, GNR 2023-083
3618F0MH9, CV3960C, 1282590.00, 1E, GNR 2023-083
3618BTE22, CU9153C, 2658399.00, 1E, GNR 2023-083
3618B5GP1, CT0206C, 1659483.00, 1E, GNR 2023-083
3618F1K71, CV4818C, 6990429.00, 1E, GNR 2023-083
3618BQW77, CU6970C, 1034774.00, 1E, GNR 2023-083
3618F0GM5, CV3804C, 1228698.00, 1E, GNR 2023-083
3618BS6D9, CU8968C, 4176303.00, 1E, GNR 2023-083
3618BTFZ8, CU9184C, 2086497.00, 1E, GNR 2023-083
3618B5F56, CT0188C, 2909367.00, 1E, GNR 2023-083
3618BQWF9, CU6946C, 1310780.00, 1E, GNR 2023-083
3618BTE48, CU9155C, 1050424.00, 1E, GNR 2023-083
3618BT5L0, CU9851C, 1405245.00, 1E, GNR 2023-083
3618BABJ9, CT4541C, 2254040.00, 1E, GNR 2023-083
3618BKUH0, CU2384C, 1453853.00, 1E, GNR 2023-083
3618B2SJ9, CS8621C, 1418417.00, 1E, GNR 2023-083
3618BQWG7, CU6947C, 2159171.00, 1E, GNR 2023-083
36179X5J1, MA8949M, 57386548.00, 2, GNR 2023-083
36179X2M7, MA8880M, 55215251.00, 2, GNR 2023-083
36179X5J1, MA8949M, 58333334.00, 3, GNR 2023-083
3618AP6K0, CR8974C, 1126088.00, 4, GNR 2023-083
3618BCWH6, CT6948C, 5371022.00, 4, GNR 2023-083
3618BHTL0, CU0555C, 1155590.00, 4, GNR 2023-083
3617FLRY3, CO8603C, 6366081.00, 4, GNR 2023-083
3617YGQA6, CL8549C, 3936336.00, 4, GNR 2023-083
3618BRMS0, CU7569C, 1671562.00, 4, GNR 2023-083
3617FMN90, CO9416C, 13884525.00, 4, GNR 2023-083
3618BBEJ4, CT5537C, 6890086.00, 4, GNR 2023-083
3618BBFZ7, CT5584C, 1002498.00, 4, GNR 2023-083
3617YRKS9, CM5705C, 2367940.00, 4, GNR 2023-083
3617F2MW4, CN3073C, 1544991.00, 4, GNR 2023-083
3618AUUV8, CS2396C, 1799154.00, 4, GNR 2023-083
3618B0RC9, CS6783C, 1575183.00, 4, GNR 2023-083
3617F7GY6, CN7415C, 7553536.00, 4, GNR 2023-083
3617FRST0, CP2330C, 4684889.00, 4, GNR 2023-083
3618BJSE3, CU1417C, 1063614.00, 4, GNR 2023-083
3617YMH88, CM2055C, 4425669.00, 4, GNR 2023-083
3617YY6R2, CN1780C, 5769770.00, 4, GNR 2023-083
3618BBEX3, CT5550C, 2574156.00, 4, GNR 2023-083
3618BD4S1, CT8033C, 1934583.00, 4, GNR 2023-083
3617FYMA2, CP8453C, 66708.00, 5, GNR 2023-083
3618A9D85, CQ6427C, 1477197.00, 5, GNR 2023-083
3618AFRK9, CR1390C, 7614104.00, 5, GNR 2023-083
3618AKLV0, CR4840C, 295100.00, 5, GNR 2023-083
3618AKMC1, CR4855C, 63789.00, 5, GNR 2023-083
3618AKMF4, CR4858C, 177853.00, 5, GNR 2023-083
3618AKMM9, CR4864C, 195832.00, 5, GNR 2023-083
3618AKRK8, CR4990C, 1172545.00, 5, GNR 2023-083
3618AKR44, CR5007C, 359941.00, 5, GNR 2023-083
3618APJL4, CR8367C, 442945.00, 5, GNR 2023-083
3618ASSY0, CS0535C, 185810.00, 5, GNR 2023-083
3618AVDA1, CS2797C, 434728.00, 5, GNR 2023-083
3618AVFH4, CS2868C, 469232.00, 5, GNR 2023-083
3618AWM35, CS3978C, 57219.00, 5, GNR 2023-083
3618AXPA4, CS4917C, 159522.00, 5, GNR 2023-083
3618AYMR8, CS5768C, 87218.00, 5, GNR 2023-083
3618AYNB2, CS5786C, 678904.00, 5, GNR 2023-083
3618AYNE6, CS5789C, 184352.00, 5, GNR 2023-083
3618AYUH1, CS5984C, 236604.00, 5, GNR 2023-083
3618B0VN0, CS6921C, 210108.00, 5, GNR 2023-083
3618B0WU3, CS6959C, 542540.00, 5, GNR 2023-083
3618B2U98, CS8708C, 353846.00, 5, GNR 2023-083
3618B3QW0, CS9469C, 273547.00, 5, GNR 2023-083
3618B5WS7, CT0657C, 859666.00, 5, GNR 2023-083
3618B7VE5, CT2413C, 494271.00, 5, GNR 2023-083
3618B7XL7, CT2483C, 145471.00, 5, GNR 2023-083
3618B8FJ0, CT2869C, 208584.00, 5, GNR 2023-083
3618B9ZG2, CT4343C, 254978.00, 5, GNR 2023-083
3618BAWK3, CT5150C, 1923112.00, 5, GNR 2023-083
3618BCV38, CT6934C, 238378.00, 5, GNR 2023-083
3618BCV95, CT6940C, 422590.00, 5, GNR 2023-083
3618BCXC6, CT6975C, 8159581.00, 5, GNR 2023-083
3618BCXD4, CT6976C, 702904.00, 5, GNR 2023-083
3618BCXM4, CT6984C, 231800.00, 5, GNR 2023-083
3618BEFS7, CT8277C, 150338.00, 5, GNR 2023-083
3618BHEW2, CU0149C, 231601.00, 5, GNR 2023-083
3618BHVR4, CU0624C, 104333.00, 5, GNR 2023-083
3618BJ5P3, CU1754C, 206985.00, 5, GNR 2023-083
3618BKDZ9, CU1920C, 6028416.00, 5, GNR 2023-083
3618BKLZ0, CU2144C, 7473033.00, 5, GNR 2023-083
3618BKRE1, CU2285C, 1885541.00, 5, GNR 2023-083
3618BK2Z1, CU2592C, 1308534.00, 5, GNR 2023-083
3618BK3U1, CU2611C, 266487.00, 5, GNR 2023-083
3618BMWX9, CU4262C, 649746.00, 5, GNR 2023-083
3618BWU50, CV1504C, 420763.00, 5, GNR 2023-083
3618BPZS0, CU6153C, 148903.00, 5, GNR 2023-083
3618BRJB1, CU7458C, 195538.00, 5, GNR 2023-083
3618BSS60, CU8641C, 3682499.00, 5, GNR 2023-083
3618BCNG8, CT6691C, 754877.00, 5, GNR 2023-083
3618BLVG9, CU3315C, 682415.00, 5, GNR 2023-083
3618BPZ50, CU6164C, 818987.00, 5, GNR 2023-083
3618BEVF7, CT8714C, 88798.00, 5, GNR 2023-083
3618BPTQ1, CU5959C, 71247.00, 5, GNR 2023-083
3618BWFC2, CV1063C, 132765.00, 5, GNR 2023-083
3618BJCH3, CU0972C, 12669470.00, 5, GNR 2023-083
3617YG3Y9, CL8915C, 7928836.00, 6, GNR 2023-083
3618A0A95, CP9032C, 2154367.00, 6, GNR 2023-083
3618A5VA8, CQ3309C, 1541657.00, 6, GNR 2023-083
3618AEBS2, CR0049C, 2540064.00, 6, GNR 2023-083
3618AKXG0, CR5179C, 1070497.00, 6, GNR 2023-083
3618AKZK9, CR5246C, 2484675.00, 6, GNR 2023-083
3618ALAU2, CR5419C, 1647459.00, 6, GNR 2023-083
3618ALCS5, CR5481C, 1571954.00, 6, GNR 2023-083
3618ASF24, CS0185C, 3027935.00, 6, GNR 2023-083
3618AVEE2, CS2833C, 1192356.00, 6, GNR 2023-083
3618AVE28, CS2853C, 1522067.00, 6, GNR 2023-083
3618AWAW4, CS3621C, 1520686.00, 6, GNR 2023-083
3618AWAX2, CS3622C, 1223635.00, 6, GNR 2023-083
3618AWAY0, CS3623C, 1063634.00, 6, GNR 2023-083
3618AWCA0, CS3665C, 1613277.00, 6, GNR 2023-083
3618AWCB8, CS3666C, 1173229.00, 6, GNR 2023-083
3618AX2X9, CS5290C, 2304343.00, 6, GNR 2023-083
3618AYTV2, CS5964C, 2043275.00, 6, GNR 2023-083
3618B1DU2, CS7315C, 2603871.00, 6, GNR 2023-083
3618B1J28, CS7481C, 5050308.00, 6, GNR 2023-083
3618B1UN9, CS7789C, 5104846.00, 6, GNR 2023-083
3618B3G92, CS9224C, 2911142.00, 6, GNR 2023-083
3618B5FX5, CT0182C, 1897618.00, 6, GNR 2023-083
3618B5GQ9, CT0207C, 1477573.00, 6, GNR 2023-083
3618B5G63, CT0221C, 1623937.00, 6, GNR 2023-083
3618B9XN9, CT4285C, 1263253.00, 6, GNR 2023-083
3618B93P7, CT4406C, 3069151.00, 6, GNR 2023-083
3618B95G5, CT4447C, 1011509.00, 6, GNR 2023-083
3618BB5G0, CT6247C, 1154341.00, 6, GNR 2023-083
3618BC2G1, CT7075C, 1047220.00, 6, GNR 2023-083
3618BC3Z8, CT7116C, 1080478.00, 6, GNR 2023-083
3618BDDP7, CT7310C, 4286901.00, 6, GNR 2023-083
3618BH5J1, CU0849C, 27533786.00, 6, GNR 2023-083
3618BH7H3, CU0896C, 9266533.00, 6, GNR 2023-083
3618BJAF9, CU0906C, 4987391.00, 6, GNR 2023-083
3618BJAV4, CU0920C, 5052702.00, 6, GNR 2023-083
3618BJCB6, CU0966C, 5114442.00, 6, GNR 2023-083
3618BJCX8, CU0986C, 10156205.00, 6, GNR 2023-083
3618BJ3F7, CU1698C, 1626861.00, 6, GNR 2023-083
3618BLTW7, CU3265C, 1008770.00, 6, GNR 2023-083
3618BLUX3, CU3298C, 1015149.00, 6, GNR 2023-083
3618BL4G9, CU3523C, 1090393.00, 6, GNR 2023-083
3618BMD69, CU3725C, 1022724.00, 6, GNR 2023-083
3618BMFD2, CU3764C, 1199369.00, 6, GNR 2023-083
3618BNJ61, CU4785C, 1182181.00, 6, GNR 2023-083
3618BNX73, CU5202C, 3500144.00, 6, GNR 2023-083
3618BNX81, CU5203C, 1246866.00, 6, GNR 2023-083
