"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-06-05","'3132DWB51'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"20155700332.64",,,,,,""
"2024-06-05","'3132DWA52'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"20022785005.79",,,,,,""
"2024-06-05","'3140J8GV9'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"17648712156.02",,,,,,"Y"
"2024-06-05","'3132DWAF0'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"17193102359.90",,,,,,""
"2024-06-05","'3132DWBH5'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"16912085938.34",,,,,,""
"2024-06-05","'3140XN6Z2'","MBS","UMBS MORTPASS 2% 04/52","30yr",,,,,"16780092011.02",,,,,,"Y"
"2024-06-05","'3132DV7K5'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"16230066077.72",,,,,,""
"2024-06-05","'36179WBX5'","MBS","GNMA II MORTPASS 2% 03/51","30yr",,,,,"16069291705.66",,,,,,""
"2024-06-05","'31418DZW5'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"15839488081.77",,,,,,""
"2024-06-05","'3132DWCC5'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"15413723900.31",,,,,,""
"2024-06-05","'3132DWCN1'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"15062690335.44",,,,,,""
"2024-06-05","'36179WDQ8'","MBS","GNMA II MORTPASS 2% 04/51","30yr",,,,,"14875355504.96",,,,,,""
"2024-06-05","'36179WG36'","MBS","GNMA II 2.5% 06/51","30yr",,,,,"13835651447.16",,,,,,""
"2024-06-05","'31418D2M3'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"13658469041.77",,,,,,""
"2024-06-05","'3132DWCT8'","MBS","UMBS MORTPASS 2% 12/51","30yr",,,,,"13543837055.17",,,,,,""
"2024-06-05","'3140XNJK1'","MBS","UMBS MORTPASS 3.5% 08/52","30yr",,,,,"13245436311.68",,,,,,"Y"
"2024-06-05","'36179V7D6'","MBS","GNMA II MORTPASS 2% 02/51","30yr",,,,,"13007654096.44",,,,,,""
"2024-06-05","'36179WFG8'","MBS","GNMA II 2.5% 05/51","30yr",,,,,"12915556503.89",,,,,,""
"2024-06-05","'3140XMU79'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"12567226593.02",,,,,,"Y"
"2024-06-05","'3132ACJ43'","MBS","UMBS MORTPASS 3% 02/47","30yr",,,,,"12537051312.83",,,,,,""
"2024-06-05","'3140XPHX0'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"12466367852.50",,,,,,"Y"
"2024-06-05","'3132AESB3'","MBS","UMBS MORTPASS 3.5% 04/45","30yr",,,,,"12329442823.52",,,,,,""
"2024-06-05","'3132DWBY8'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"12221604828.17",,,,,,""
"2024-06-05","'36179VTW0'","MBS","GNMA II 2.5% 09/50","30yr",,,,,"11957845603.28",,,,,,""
"2024-06-05","'3140XN7A6'","MBS","UMBS MORTPASS 2% 01/36","15yr",,,,,"11886884281.89",,,,,,"Y"
"2024-06-05","'36179VZQ6'","MBS","GNMA II MORTPASS 2% 12/50","30yr",,,,,"11630551445.50",,,,,,""
"2024-06-05","'36179V4U1'","MBS","GNMA II MORTPASS 2% 01/51","30yr",,,,,"11624106079.16",,,,,,""
"2024-06-05","'3138EQK35'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"11417981646.67",,,,,,"Y"
"2024-06-05","'3132DWCZ4'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"11367374920.77",,,,,,""
"2024-06-05","'3132E0QH8'","MBS","UMBS 3.0%","30yr",,,,,"11033372892.76",,,,,,"Y"
"2024-06-05","'3138EQKR2'","MBS","UMBS MORTPASS 3% 07/43","30yr",,,,,"10867628950.82",,,,,,"Y"
"2024-06-05","'3140XMU95'","MBS","UMBS MORTPASS 4% 08/52","30yr",,,,,"10763310684.41",,,,,,"Y"
"2024-06-05","'3140XNSM7'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"10400501650.84",,,,,,"Y"
"2024-06-05","'3132DWB69'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"10394541443.05",,,,,,""
"2024-06-05","'36179WRZ3'","MBS","GNMA II MORTPASS 2% 11/51","30yr",,,,,"10323320994.92",,,,,,""
"2024-06-05","'36179WND6'","MBS","GNMA II MORTPASS 2% 09/51","30yr",,,,,"10296827953.12",,,,,,""
"2024-06-05","'3140XPQV4'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"10134938511.04",,,,,,"Y"
"2024-06-05","'3140XNSN5'","MBS","UMBS MORTPASS 3% 04/52","30yr",,,,,"10014652862.89",,,,,,"Y"
"2024-06-05","'36179VSG6'","MBS","GNMA II 2.5% 08/50","30yr",,,,,"9968939878.27",,,,,,""
"2024-06-05","'3132DSY22'","MBS","UMBS MORTPASS 3.5% 08/52","30yr",,,,,"9875577847.89",,,,,,"Y"
"2024-06-05","'3138ETKF2'","MBS","UMBS MORTPASS 3% 02/44","30yr",,,,,"9710620179.56",,,,,,"Y"
"2024-06-05","'3132DWBT9'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"9619663190.49",,,,,,""
"2024-06-05","'3132DWCJ0'","MBS","UMBS MORTPASS 2.5% 10/51","30yr",,,,,"9299711804.61",,,,,,""
"2024-06-05","'36179VZR4'","MBS","GNMA II 2.5% 12/50","30yr",,,,,"9182118867.33",,,,,,""
"2024-06-05","'36179VXX3'","MBS","GNMA II MORTPASS 2% 11/50","30yr",,,,,"8951754544.06",,,,,,""
"2024-06-05","'3132CXJG8'","MBS","UMBS MORTPASS 1.5% 02/36","15yr",,,,,"8944042191.72",,,,,,"Y"
"2024-06-05","'3140XMNT9'","MBS","UMBS MORTPASS 3% 06/50","30yr",,,,,"8856688257.88",,,,,,"Y"
"2024-06-05","'3140XPHW2'","MBS","UMBS MORTPASS 2% 03/36","15yr",,,,,"8742707969.22",,,,,,"Y"
"2024-06-05","'36179WP93'","MBS","GNMA II MORTPASS 2% 10/51","30yr",,,,,"8616805650.74",,,,,,""
"2024-06-05","'36179VMC1'","MBS","GNMA II 2.5% 05/50","30yr",,,,,"8531634100.17",,,,,,""
"2024-06-05","'3132DSML3'","MBS","UMBS MORTPASS 2.5% 03/51","30yr",,,,,"8522035574.03",,,,,,"Y"
"2024-06-05","'3140XPHT9'","MBS","UMBS MORTPASS 1.5% 10/36","15yr",,,,,"8480632006.56",,,,,,"Y"
"2024-06-05","'36179WJR0'","MBS","GNMA II 2.5% 07/51","30yr",,,,,"8193470143.62",,,,,,""
"2024-06-05","'3140XPQU6'","MBS","UMBS MORTPASS 1.5% 09/36","15yr",,,,,"8139784293.20",,,,,,"Y"
"2024-06-05","'36179V4V9'","MBS","GNMA II 2.5% 01/51","30yr",,,,,"8092740023.23",,,,,,""
"2024-06-05","'36179WJQ2'","MBS","GNMA II MORTPASS 2% 07/51","30yr",,,,,"8057389017.06",,,,,,""
"2024-06-05","'3140XPQW2'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"7934746044.36",,,,,,"Y"
"2024-06-05","'3132DSY30'","MBS","UMBS MORTPASS 4.5% 10/52","30yr",,,,,"7674347808.34",,,,,,"Y"
"2024-06-05","'3140XPYM5'","MBS","UMBS MORTPASS 4.5% 07/44","30yr",,,,,"7442206304.39",,,,,,"Y"
"2024-06-05","'3132AESU1'","MBS","UMBS MORTPASS 3.5% 06/46","30yr",,,,,"7320260917.59",,,,,,""
"2024-06-05","'36179VQS2'","MBS","GNMA II 2.5% 07/50","30yr",,,,,"7241637545.07",,,,,,""
"2024-06-05","'3132AAXP4'","MBS","UMBS MORTPASS 3% 10/44","30yr",,,,,"7081922223.37",,,,,,""
"2024-06-05","'3132DV7B5'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"7036429986.52",,,,,,""
"2024-06-05","'3140XPHV4'","MBS","UMBS MORTPASS 1.5% 02/36","15yr",,,,,"7025010002.74",,,,,,"Y"
"2024-06-05","'36179WTX6'","MBS","GNMA II MORTPASS 2% 12/51","30yr",,,,,"6968464449.87",,,,,,""
"2024-06-05","'36179WTY4'","MBS","GNMA II 2.5% 12/51","30yr",,,,,"6883027004.48",,,,,,""
"2024-06-05","'3132AAXL3'","MBS","UMBS MORTPASS 3% 03/43","30yr",,,,,"6751994806.43",,,,,,""
"2024-06-05","'3140XPQT9'","MBS","UMBS MORTPASS 2.5% 02/50","30yr",,,,,"6749668235.97",,,,,,"Y"
"2024-06-05","'36179VN22'","MBS","GNMA II 2.5% 06/50","30yr",,,,,"6683203150.35",,,,,,""
"2024-06-05","'36179VXY1'","MBS","GNMA II 2.5% 11/50","30yr",,,,,"6599196652.39",,,,,,""
"2024-06-05","'3132AESA5'","MBS","UMBS MORTPASS 4% 07/44","30yr",,,,,"6590716228.77",,,,,,""
"2024-06-05","'3132CXJH6'","MBS","UMBS MORTPASS 2% 07/36","15yr",,,,,"6484567404.93",,,,,,"Y"
"2024-06-05","'3140XPYJ2'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"6343469682.40",,,,,,"Y"
"2024-06-05","'3132DSEV0'","MBS","UMBS MORTPASS 4% 10/52","30yr",,,,,"6184589920.00",,,,,,"Y"
"2024-06-05","'36179WDR6'","MBS","GNMA II 2.5% 04/51","30yr",,,,,"6163189184.52",,,,,,""
"2024-06-05","'3132CXGM8'","MBS","UMBS MORTPASS 1.5% 05/36","15yr",,,,,"6127639358.94",,,,,,"Y"
"2024-06-05","'36179VVY3'","MBS","GNMA II 2.5% 10/50","30yr",,,,,"6102448482.51",,,,,,""
"2024-06-05","'36179WVT2'","MBS","GNMA II MORTPASS 2% 01/52","30yr",,,,,"5972217507.55",,,,,,""
"2024-06-05","'3140XMNQ5'","MBS","UMBS MORTPASS 2.5% 01/35","15yr",,,,,"5617352596.97",,,,,,"Y"
"2024-06-05","'3132DSEU2'","MBS","UMBS MORTPASS 4% 08/52","30yr",,,,,"5613067715.12",,,,,,"Y"
"2024-06-05","'36179WG28'","MBS","GNMA II MORTPASS 2% 06/51","30yr",,,,,"5370188017.57",,,,,,""
"2024-06-05","'3132DWBN2'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"5250804056.85",,,,,,""
"2024-06-05","'3132CXGN6'","MBS","UMBS MORTPASS 2% 04/36","15yr",,,,,"5123951505.77",,,,,,"Y"
"2024-06-05","'3140XN7E8'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"5106040624.79",,,,,,"Y"
"2024-06-05","'3140XM6S0'","MBS","UMBS MORTPASS 3.5% 03/52","30yr",,,,,"5104100690.89",,,,,,"Y"
"2024-06-05","'3132AETL0'","MBS","UMBS MORTPASS 4.5% 05/46","30yr",,,,,"5076952060.72",,,,,,""
"2024-06-05","'3132AAXQ2'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"5057351812.21",,,,,,""
"2024-06-05","'3132DSMN9'","MBS","UMBS MORTPASS 3% 06/52","30yr",,,,,"5032269420.76",,,,,,"Y"
"2024-06-05","'3132AETM8'","MBS","UMBS MORTPASS 3.5% 09/47","30yr",,,,,"5019276944.31",,,,,,""
"2024-06-05","'3140XPHU6'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"4994564417.00",,,,,,"Y"
"2024-06-05","'3138ETKG0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"4909879092.23",,,,,,"Y"
"2024-06-05","'3132DSMP4'","MBS","UMBS MORTPASS 3% 05/50","30yr",,,,,"4883553341.75",,,,,,"Y"
"2024-06-05","'3132DWDK6'","MBS","UMBS MORTPASS 3% 04/52","30yr",,,,,"4866500459.57",,,,,,""
"2024-06-05","'3132DV7J8'","MBS","UMBS MORTPASS 2% 08/50","30yr",,,,,"4785056682.55",,,,,,""
"2024-06-05","'3140XN7F5'","MBS","UMBS MORTPASS 3% 07/50","30yr",,,,,"4745550521.05",,,,,,"Y"
"2024-06-05","'3132AEST4'","MBS","UMBS MORTPASS 3% 02/46","30yr",,,,,"4737857204.16",,,,,,""
"2024-06-05","'3132DWAV5'","MBS","UMBS MORTPASS 1.5% 01/51","30yr",,,,,"4586070370.19",,,,,,""
"2024-06-05","'36179XBU9'","MBS","GNMA II 4.5% 07/52","30yr",,,,,"4554323146.77",,,,,,""
"2024-06-05","'31418EGK0'","MBS","UMBS MORTPASS 4.5% 08/52","30yr",,,,,"4553833489.84",,,,,,""
"2024-06-05","'31418EDD9'","MBS","UMBS MORTPASS 3% 05/52","30yr",,,,,"4504749707.50",,,,,,""
"2024-06-05","'36179VKK5'","MBS","GNMA II 2.5% 04/50","30yr",,,,,"4478565612.28",,,,,,""
"2024-06-05","'36179V7E4'","MBS","GNMA II 2.5% 02/51","30yr",,,,,"4449843864.50",,,,,,""
"2024-06-05","'3140XM6R2'","MBS","UMBS MORTPASS 4% 11/49","30yr",,,,,"4425227443.70",,,,,,"Y"
"2024-06-05","'3132E0V90'","MBS","UMBS MORTPASS 2.5% 03/50","30yr",,,,,"4422328815.47",,,,,,"Y"
"2024-06-05","'36179VKL3'","MBS","GNMA II MORTPASS 3% 04/50","30yr",,,,,"4408682313.74",,,,,,""
"2024-06-05","'3132E06Q0'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"4385713040.26",,,,,,"Y"
"2024-06-05","'36179WLP1'","MBS","GNMA II 2.5% 08/51","30yr",,,,,"4354123202.84",,,,,,""
"2024-06-05","'3132CXEH1'","MBS","UMBS MORTPASS 2% 05/37","15yr",,,,,"4353223557.25",,,,,,"Y"
"2024-06-05","'36179WXJ2'","MBS","GNMA II 2.5% 02/52","30yr",,,,,"4332673961.05",,,,,,""
"2024-06-05","'36179WFF0'","MBS","GNMA II MORTPASS 2% 05/51","30yr",,,,,"4231441724.30",,,,,,""
"2024-06-05","'3140XN7G3'","MBS","UMBS MORTPASS 4% 10/52","30yr",,,,,"4212170874.76",,,,,,"Y"
"2024-06-05","'3140XPYN3'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"4211867666.99",,,,,,"Y"
"2024-06-05","'3132AES72'","MBS","UMBS MORTPASS 3.5% 09/45","30yr",,,,,"4177827273.01",,,,,,""
"2024-06-05","'36179WNE4'","MBS","GNMA II 2.5% 09/51","30yr",,,,,"4172273195.62",,,,,,""
"2024-06-05","'36179VVX5'","MBS","GNMA II MORTPASS 2% 10/50","30yr",,,,,"4123784764.40",,,,,,""
"2024-06-05","'36179WBY3'","MBS","GNMA II 2.5% 03/51","30yr",,,,,"4033955814.42",,,,,,""
"2024-06-05","'3132CXEL2'","MBS","UMBS MORTPASS 2% 10/36","15yr",,,,,"4032672652.71",,,,,,"Y"
"2024-06-05","'3132DWAM5'","MBS","UMBS MORTPASS 1.5% 12/50","30yr",,,,,"4022309164.44",,,,,,""
"2024-06-05","'3132E0PX4'","MBS","UMBS MORTPASS 3.5% 04/50","30yr",,,,,"4018585025.74",,,,,,"Y"
"2024-06-05","'36179WVU9'","MBS","GNMA II 2.5% 01/52","30yr",,,,,"3951741972.53",,,,,,""
"2024-06-05","'31418DQ70'","MBS","UMBS MORTPASS 2% 07/50","30yr",,,,,"3858980937.25",,,,,,""
"2024-06-05","'3140XN7D0'","MBS","UMBS MORTPASS 2% 05/37","15yr",,,,,"3782993495.65",,,,,,"Y"
"2024-06-05","'3132CXEG3'","MBS","UMBS MORTPASS 2% 02/37","15yr",,,,,"3770226754.27",,,,,,"Y"
"2024-06-05","'36179XBT2'","MBS","GNMA II MORTPASS 4% 07/52","30yr",,,,,"3742592496.17",,,,,,""
"2024-06-05","'31418DVB5'","MBS","UMBS MORTPASS 1.5% 12/50","30yr",,,,,"3721836362.29",,,,,,""
"2024-06-05","'3140XPYK9'","MBS","UMBS MORTPASS 4% 03/49","30yr",,,,,"3718169403.99",,,,,,"Y"
"2024-06-05","'3140X5R70'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"3586348051.86",,,,,,"Y"
"2024-06-05","'36179WLN6'","MBS","GNMA II MORTPASS 2% 08/51","30yr",,,,,"3557715845.83",,,,,,""
"2024-06-05","'3140XPYQ6'","MBS","UMBS MORTPASS 4.5% 07/52","30yr",,,,,"3530387561.18",,,,,,"Y"
"2024-06-05","'36179WY93'","MBS","GNMA II 2.5% 03/52","30yr",,,,,"3521426869.43",,,,,,""
"2024-06-05","'36179VMD9'","MBS","GNMA II MORTPASS 3% 05/50","30yr",,,,,"3492884085.32",,,,,,""
"2024-06-05","'31418DYY2'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"3445265746.66",,,,,,""
"2024-06-05","'3132CXB43'","MBS","UMBS MORTPASS 2.5% 02/32","15yr",,,,,"3444021787.99",,,,,,"Y"
"2024-06-05","'3132E06R8'","MBS","UMBS MORTPASS 3% 07/50","30yr",,,,,"3193965911.55",,,,,,"Y"
"2024-06-05","'3140XNJF2'","MBS","UMBS MORTPASS 2.5% 02/35","15yr",,,,,"3170620419.02",,,,,,"Y"
"2024-06-05","'3132D6AB6'","MBS","UMBS MORTPASS 1.5% 05/36","15yr",,,,,"3100766527.39",,,,,,""
"2024-06-05","'3132DWAD5'","MBS","UMBS MORTPASS 1.5% 11/50","30yr",,,,,"3066638559.02",,,,,,""
"2024-06-05","'3140XNJD7'","MBS","UMBS MORTPASS 4% 01/51","30yr",,,,,"3011404368.25",,,,,,"Y"
"2024-06-05","'3140XNRX4'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"2873432555.84",,,,,,"Y"
"2024-06-05","'3132D55W8'","MBS","UMBS MORTPASS 2% 09/35","15yr",,,,,"2825627414.47",,,,,,""
"2024-06-05","'3132AESK3'","MBS","UMBS MORTPASS 5% 08/40","30yr",,,,,"2809555747.86",,,,,,""
"2024-06-05","'3132DV6Q3'","MBS","UMBS MORTPASS 2% 07/50","30yr",,,,,"2729538874.69",,,,,,""
"2024-06-05","'36179W2V9'","MBS","GNMA II MORTPASS 3% 04/52","30yr",,,,,"2719822808.26",,,,,,""
"2024-06-05","'3132DQ7J9'","MBS","UMBS MORTPASS 2.5% 05/50","30yr",,,,,"2661520099.94",,,,,,"Y"
"2024-06-05","'3132AEMU7'","MBS","UMBS MORTPASS 4% 02/48","30yr",,,,,"2578718730.62",,,,,,""
"2024-06-05","'3138ETKL9'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"2574211201.39",,,,,,"Y"
"2024-06-05","'3132DSTE2'","MBS","UMBS MORTPASS 5% 10/52","30yr",,,,,"2569130330.49",,,,,,"Y"
"2024-06-05","'36179VTV2'","MBS","GNMA II MORTPASS 2% 09/50","30yr",,,,,"2555547491.19",,,,,,""
"2024-06-05","'36179WR26'","MBS","GNMA II 2.5% 11/51","30yr",,,,,"2536312252.09",,,,,,""
"2024-06-05","'3132D56E7'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"2510632779.57",,,,,,""
"2024-06-05","'3132AAYM0'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"2510439360.92",,,,,,""
"2024-06-05","'31418DP48'","MBS","UMBS MORTPASS 2% 06/35","15yr",,,,,"2508396962.57",,,,,,""
"2024-06-05","'31418DX98'","MBS","UMBS MORTPASS 2% 04/36","15yr",,,,,"2451233097.41",,,,,,""
"2024-06-05","'36179WQA9'","MBS","GNMA II 2.5% 10/51","30yr",,,,,"2370884769.74",,,,,,""
"2024-06-05","'3622AAEY6'","MBS","GNMA I MORTPASS 3% 08/43","30yr",,,,,"2363001275.34",,,,,,"Y"
"2024-06-05","'36179SLR6'","MBS","GNMA II MORTPASS 3% 09/46","30yr",,,,,"2342086515.40",,,,,,""
"2024-06-05","'3132D6A42'","MBS","UMBS MORTPASS 1.5% 11/36","15yr",,,,,"2329591877.08",,,,,,""
"2024-06-05","'36179W7M4'","MBS","GNMA II MORTPASS 4% 06/52","30yr",,,,,"2318817805.89",,,,,,""
"2024-06-05","'36179W7L6'","MBS","GNMA II 3.5% 06/52","30yr",,,,,"2241689291.96",,,,,,""
"2024-06-05","'3140XPH36'","MBS","UMBS MORTPASS 2.5% 02/35","15yr",,,,,"2239572711.18",,,,,,"Y"
"2024-06-05","'36179W2W7'","MBS","GNMA II 3.5% 04/52","30yr",,,,,"2229770140.40",,,,,,""
"2024-06-05","'36179VFP0'","MBS","GNMA II MORTPASS 3% 02/50","30yr",,,,,"2208778205.89",,,,,,""
"2024-06-05","'36179XDD5'","MBS","GNMA II MORTPASS 4% 08/52","30yr",,,,,"2189736871.09",,,,,,""
"2024-06-05","'36179WZA9'","MBS","GNMA II MORTPASS 3% 03/52","30yr",,,,,"2183743679.87",,,,,,""
"2024-06-05","'3132D55S7'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"2167440110.52",,,,,,""
"2024-06-05","'36179WY85'","MBS","GNMA II MORTPASS 2% 03/52","30yr",,,,,"2162430361.34",,,,,,""
"2024-06-05","'36179M2P4'","MBS","GNMA II MORTPASS 3% 02/43","30yr",,,,,"2139185041.17",,,,,,""
"2024-06-05","'3138ETP83'","MBS","UMBS MORTPASS 3% 01/46","30yr",,,,,"2138035933.96",,,,,,"Y"
"2024-06-05","'3132DWEC3'","MBS","UMBS MORTPASS 4.5% 07/52","30yr",,,,,"2121471584.98",,,,,,""
"2024-06-05","'3132D55M0'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"2119190546.15",,,,,,""
"2024-06-05","'36179VHS2'","MBS","GNMA II MORTPASS 3% 03/50","30yr",,,,,"2107080376.93",,,,,,""
"2024-06-05","'36179W5D6'","MBS","GNMA II 3.5% 05/52","30yr",,,,,"2095212030.39",,,,,,""
"2024-06-05","'3138ETK54'","MBS","UMBS MORTPASS 4% 06/44","30yr",,,,,"2070000644.30",,,,,,"Y"
"2024-06-05","'3132E0V58'","MBS","UMBS MORTPASS 4% 05/49","30yr",,,,,"2059175771.14",,,,,,"Y"
"2024-06-05","'3132D6A83'","MBS","UMBS MORTPASS 1.5% 12/36","15yr",,,,,"2055012328.17",,,,,,""
"2024-06-05","'36179WXH6'","MBS","GNMA II MORTPASS 2% 02/52","30yr",,,,,"2051786513.85",,,,,,""
"2024-06-05","'31418DQ47'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"2050433756.71",,,,,,""
"2024-06-05","'3138EQWB4'","MBS","UMBS MORTPASS 4% 06/42","30yr",,,,,"2027429781.77",,,,,,"Y"
"2024-06-05","'3132D9QG2'","MBS","UMBS MORTPASS 2.5% 05/41","Other",,,,,"2015842601.82",,,,,,"Y"
"2024-06-05","'3132D6AF7'","MBS","UMBS MORTPASS 1.5% 06/36","15yr",,,,,"2014071171.49",,,,,,""
"2024-06-05","'3138ETK88'","MBS","UMBS MORTPASS 4% 04/44","30yr",,,,,"2006178586.96",,,,,,"Y"
"2024-06-05","'3138ETK39'","MBS","UMBS MORTPASS 3.5% 05/45","30yr",,,,,"1973570690.14",,,,,,"Y"
"2024-06-05","'3132D56K3'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"1971191419.49",,,,,,""
"2024-06-05","'3132D55H1'","MBS","UMBS MORTPASS 2% 06/35","15yr",,,,,"1959849186.47",,,,,,""
"2024-06-05","'3138ETKM7'","MBS","UMBS MORTPASS 4% 09/44","30yr",,,,,"1950846215.42",,,,,,"Y"
"2024-06-05","'31418DX80'","MBS","UMBS MORTPASS 1.5% 04/36","15yr",,,,,"1949223977.47",,,,,,""
"2024-06-05","'3138ETQA7'","MBS","UMBS MORTPASS 3% 05/45","30yr",,,,,"1930501881.06",,,,,,"Y"
"2024-06-05","'3140X5KQ5'","MBS","UMBS MORTPASS 3% 06/33","15yr",,,,,"1923520624.24",,,,,,"Y"
"2024-06-05","'3140XM6D3'","MBS","UMBS MORTPASS 2.5% 11/47","30yr",,,,,"1906762672.42",,,,,,"Y"
