3617F5JC5, CN5659C, 919219.00, 1, GNR 2023-001
3617FBKZ9, CO0312C, 1063262.00, 1, GNR 2023-001
3617FRYE6, CP2509C, 1198454.00, 1, GNR 2023-001
3617FWY70, CP7034C, 931976.00, 1, GNR 2023-001
3618A0B37, CP9058C, 2021259.00, 1, GNR 2023-001
3618A6DF5, CQ3702C, 807765.00, 1, GNR 2023-001
3618A7J67, CQ4785C, 1667893.00, 1, GNR 2023-001
3618A7KH1, CQ4796C, 2913927.00, 1, GNR 2023-001
3618A7KJ7, CQ4797C, 2973672.00, 1, GNR 2023-001
3618A7KL2, CQ4799C, 785871.00, 1, GNR 2023-001
3618A8QH3, CQ5856C, 1032395.00, 1, GNR 2023-001
3618A9F67, CQ6489C, 108908.00, 1, GNR 2023-001
3618A9TS4, CQ6861C, 795296.00, 1, GNR 2023-001
3618AASY9, CQ7735C, 1199420.00, 1, GNR 2023-001
3618AASZ6, CQ7736C, 1030250.00, 1, GNR 2023-001
3618AAS37, CQ7738C, 3601615.00, 1, GNR 2023-001
3618AGJH3, CR2064C, 823248.00, 1, GNR 2023-001
3618AHXT9, CR3390C, 826617.00, 1, GNR 2023-001
3618AKJY7, CR4779C, 910909.00, 1, GNR 2023-001
3618AKJZ4, CR4780C, 2044355.00, 1, GNR 2023-001
3618AKKA7, CR4789C, 1112262.00, 1, GNR 2023-001
3618AKVX5, CR5130C, 2198185.00, 1, GNR 2023-001
3618AMVN3, CR6921C, 1685903.00, 1, GNR 2023-001
3618ANR71, CR7710C, 921641.00, 1, GNR 2023-001
3618APP45, CR8543C, 4188501.00, 1, GNR 2023-001
3618APP52, CR8544C, 2375006.00, 1, GNR 2023-001
3618APP60, CR8545C, 2152580.00, 1, GNR 2023-001
3618APTB5, CR8646C, 3107296.00, 1, GNR 2023-001
3618APTF6, CR8650C, 1179450.00, 1, GNR 2023-001
3618AQQZ3, CR9472C, 9890.00, 1, GNR 2023-001
3618ARA70, CR9930C, 11200298.00, 1, GNR 2023-001
3617YVV74, CM9638C, 1583863.00, 2, GNR 2023-001
3617F9KX9, CN9310C, 2364453.00, 2, GNR 2023-001
3617F9K76, CN9318C, 2605411.00, 2, GNR 2023-001
3617F9SC7, CN9515C, 1286287.00, 2, GNR 2023-001
3617F9UB6, CN9578C, 2376567.00, 2, GNR 2023-001
3617FRX98, CP2504C, 1536221.00, 2, GNR 2023-001
3617FRYB2, CP2506C, 1139634.00, 2, GNR 2023-001
3617FRYC0, CP2507C, 1127263.00, 2, GNR 2023-001
3617FRYF3, CP2510C, 1037716.00, 2, GNR 2023-001
3617FRYH9, CP2512C, 1133999.00, 2, GNR 2023-001
3617FXSF7, CP7718C, 1581159.00, 2, GNR 2023-001
3618A0B78, CP9062C, 1193391.00, 2, GNR 2023-001
3618A36L7, CQ1775C, 1632836.00, 2, GNR 2023-001
3618A36Y9, CQ1787C, 1005701.00, 2, GNR 2023-001
3618A36Z6, CQ1788C, 1911284.00, 2, GNR 2023-001
3618A37A0, CQ1789C, 1433487.00, 2, GNR 2023-001
3618A37B8, CQ1790C, 2622433.00, 2, GNR 2023-001
3618A6DE8, CQ3701C, 1008048.00, 2, GNR 2023-001
3618A7FD6, CQ4664C, 1565514.00, 2, GNR 2023-001
3618A8QS9, CQ5865C, 2353811.00, 2, GNR 2023-001
3618A9N84, CQ6715C, 1320373.00, 2, GNR 2023-001
3618AGJJ9, CR2065C, 1174089.00, 2, GNR 2023-001
3618AGJK6, CR2066C, 1251447.00, 2, GNR 2023-001
3618AGK99, CR2120C, 3897037.00, 2, GNR 2023-001
3618AGLB3, CR2122C, 2033076.00, 2, GNR 2023-001
3618AHX51, CR3400C, 1909933.00, 2, GNR 2023-001
3618AJ2B8, CR4370C, 1400648.00, 2, GNR 2023-001
3618AJ2C6, CR4371C, 1321358.00, 2, GNR 2023-001
3618AKKC3, CR4791C, 1344670.00, 2, GNR 2023-001
3618AKUK4, CR5086C, 1941579.00, 2, GNR 2023-001
3618AKVV9, CR5128C, 3290105.00, 2, GNR 2023-001
3618ALRS9, CR5897C, 1289641.00, 2, GNR 2023-001
3618AMBT2, CR6350C, 2320994.00, 2, GNR 2023-001
3618AMMG8, CR6659C, 3424832.00, 2, GNR 2023-001
3618AMVH6, CR6916C, 1186018.00, 2, GNR 2023-001
3618AMVL7, CR6919C, 1515094.00, 2, GNR 2023-001
3618AMVM5, CR6920C, 1239529.00, 2, GNR 2023-001
3618AMV52, CR6936C, 1686083.00, 2, GNR 2023-001
3618AMV94, CR6940C, 1804146.00, 2, GNR 2023-001
3618AMWD4, CR6944C, 3317501.00, 2, GNR 2023-001
3618AMWR3, CR6956C, 1401543.00, 2, GNR 2023-001
3618APPU7, CR8535C, 3193720.00, 2, GNR 2023-001
3618APPV5, CR8536C, 1726349.00, 2, GNR 2023-001
3618APPW3, CR8537C, 1515610.00, 2, GNR 2023-001
3618APS91, CR8644C, 3136342.00, 2, GNR 2023-001
3618APTC3, CR8647C, 1747245.00, 2, GNR 2023-001
3618APTH2, CR8652C, 1625751.00, 2, GNR 2023-001
3618APTJ8, CR8653C, 2758565.00, 2, GNR 2023-001
3618APTS8, CR8661C, 2333847.00, 2, GNR 2023-001
3618APTT6, CR8662C, 2234978.00, 2, GNR 2023-001
3618APTU3, CR8663C, 3567256.00, 2, GNR 2023-001
3618APTX7, CR8666C, 4521873.00, 2, GNR 2023-001
3618ASTX1, CS0566C, 1160184.00, 2, GNR 2023-001
3618A4UG9, CQ2383C, 1014553.00, 3, GNR 2023-001
3618A5HR7, CQ2940C, 1388572.00, 3, GNR 2023-001
3618A5TD5, CQ3248C, 2292316.00, 3, GNR 2023-001
3618AMXY7, CR6995C, 2399367.00, 3, GNR 2023-001
3618APTM1, CR8656C, 2331268.00, 3, GNR 2023-001
3618ASKH5, CS0296C, 1301184.00, 3, GNR 2023-001
36179XQY5, MA8571M, 5000.00, 3, GNR 2023-001
38375AQ64, GN-2010-009-MI, 18967881.00, 4, GNR 2023-001
38378AW98, GN-2011-158-MI, 12500000.00, 4, GNR 2023-001
38379KJZ2, GN-2015-046-AI, 12500000.00, 4, GNR 2023-001
38379LK39, GN-2015-053-HI, 23828250.00, 4, GNR 2023-001
38379LZ82, GN-2015-079-HI, 22500000.00, 4, GNR 2023-001
38379PP50, GN-2015-084-MI, 6250000.00, 4, GNR 2023-001
38379XYG9, GN-2016-091-IL, 19546800.00, 4, GNR 2023-001
38380FWD4, GN-2017-110-IP, 12355625.00, 4, GNR 2023-001
38380FWW2, GN-2017-113-GI, 9645267.00, 4, GNR 2023-001
38380FXA9, GN-2017-113-IG, 18059971.00, 4, GNR 2023-001
38380HS60, GN-2017-165-IJ, 10145698.00, 4, GNR 2023-001
38380HZ62, GN-2017-165-JI, 9834625.00, 4, GNR 2023-001
38380H4Z2, GN-2017-167-IG, 19507005.00, 4, GNR 2023-001
3618AB3J7, CQ8901C, 30000000.00, 5, GNR 2023-001
3617FFCZ9, CO3688C, 16964780.00, 6, GNR 2023-001
3618ABZY9, CQ8859C, 2661955.00, 6, GNR 2023-001
3618AB3K4, CQ8902C, 1077476.00, 6, GNR 2023-001
3618AB3L2, CQ8903C, 1749689.00, 6, GNR 2023-001
3618AB3M0, CQ8904C, 1904878.00, 6, GNR 2023-001
3618AB3N8, CQ8905C, 3408615.00, 6, GNR 2023-001
3618AB3P3, CQ8906C, 1437861.00, 6, GNR 2023-001
3618AB3Q1, CQ8907C, 12318885.00, 6, GNR 2023-001
3618AEBZ6, CR0056C, 2508585.00, 6, GNR 2023-001
3618AQ2D8, CR9772C, 6885126.00, 6, GNR 2023-001
3622ACDA5, 786497C, 76842479.00, 7, GNR 2023-001
3617FUX67, CP5201C, 28189674.00, 8, GNR 2023-001
3617F3DE2, CN3701C, 23298457.00, 9, GNR 2023-001
3617F3DX0, CN3718C, 2461533.00, 9, GNR 2023-001
3617F3DY8, CN3719C, 2585510.00, 9, GNR 2023-001
3617FE4L2, CO3527C, 1652736.00, 9, GNR 2023-001
3617FXJH3, CP7464C, 8312323.00, 9, GNR 2023-001
3617FXJ26, CP7481C, 19983601.00, 9, GNR 2023-001
3617FXKC2, CP7491C, 1133545.00, 9, GNR 2023-001
3617FXKD0, CP7492C, 4266512.00, 9, GNR 2023-001
3617FXLM9, CP7532C, 1264114.00, 9, GNR 2023-001
3617FXLN7, CP7533C, 7996880.00, 9, GNR 2023-001
3617YYQ74, CN1378C, 9602325.00, 10, GNR 2023-001
3617YYSV9, CN1432C, 18132237.00, 10, GNR 2023-001
3617Y7HJ7, CL0233C, 1180235.00, 11, GNR 2023-001
3617YG4M4, CL8928C, 1899565.00, 11, GNR 2023-001
3617YVV90, CM9640C, 2651608.00, 11, GNR 2023-001
3617F43C5, CN5295C, 4969147.00, 11, GNR 2023-001
3617F5JA9, CN5657C, 1401176.00, 11, GNR 2023-001
3617FK2C0, CO7971C, 1921347.00, 11, GNR 2023-001
3617FRE65, CP1957C, 2469708.00, 11, GNR 2023-001
3617FSJX9, CP2978C, 1838856.00, 11, GNR 2023-001
3617FYYF8, CP8810C, 1131577.00, 11, GNR 2023-001
3618A3KQ0, CQ1203C, 4055244.00, 11, GNR 2023-001
3618A34X3, CQ1738C, 1173120.00, 11, GNR 2023-001
