"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-09-04","'3133A6YJ4'","MBS","UMBS MORTPASS 2% 06/50","30yr",,,,,"11327736.46",,,,,,""
"2024-09-04","'3133B1QS3'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"11282092.92",,,,,,""
"2024-09-04","'3133G97C7'","MBS","UMBS MORTPASS 2% 09/35","15yr",,,,,"11264457.32",,,,,,""
"2024-09-04","'3133AGWJ4'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"11253882.10",,,,,,""
"2024-09-04","'3138ERQD5'","MBS","UMBS MORTPASS 3% 12/28","15yr",,,,,"11221964.13",,,,,,"Y"
"2024-09-04","'3132AENN2'","MBS","UMBS MORTPASS 4% 05/45","30yr",,,,,"11217789.46",,,,,,""
"2024-09-04","'3140MHDT3'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"11176567.56",,,,,,""
"2024-09-04","'36179YHT4'","MBS","GNMA II MORTPASS 6% 10/53","30yr",,,,,"11173240.26",,,,,,""
"2024-09-04","'36202FX92'","MBS","GNMA II 4.5% 10/41","30yr",,,,,"11165269.30",,,,,,""
"2024-09-04","'3133ARMU6'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"11147918.22",,,,,,""
"2024-09-04","'3132A3NT3'","MBS","UMBS MORTPASS 5% 08/35","30yr",,,,,"11138194.95",,,,,,""
"2024-09-04","'3132AETK2'","MBS","UMBS MORTPASS 4.5% 02/47","30yr",,,,,"11135172.45",,,,,,""
"2024-09-04","'3132A7WC1'","MBS","UMBS MORTPASS 2% 01/28","15yr",,,,,"11116623.57",,,,,,""
"2024-09-04","'3140K3KJ0'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"11094006.21",,,,,,""
"2024-09-04","'3140JX6U7'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"11090035.96",,,,,,""
"2024-09-04","'3132AESJ6'","MBS","UMBS MORTPASS 2.5% 11/30","15yr",,,,,"11079393.94",,,,,,""
"2024-09-04","'3132AESE7'","MBS","UMBS MORTPASS 3% 02/31","15yr",,,,,"11037857.45",,,,,,""
"2024-09-04","'3140N15M1'","MBS","UMBS MORTPASS 5% 09/52","30yr",,,,,"11034460.30",,,,,,""
"2024-09-04","'3132CWX90'","MBS","UMBS MORTPASS 4% 11/33","15yr",,,,,"11010853.67",,,,,,""
"2024-09-04","'3132DMSU0'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"11002899.23",,,,,,""
"2024-09-04","'3140JLSQ8'","MBS","UMBS MORTPASS 2.5% 04/51","30yr",,,,,"10996620.64",,,,,,""
"2024-09-04","'3133GA5U6'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"10945510.80",,,,,,""
"2024-09-04","'3140L7C59'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"10900664.63",,,,,,""
"2024-09-04","'3133G9N39'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"10897795.67",,,,,,""
"2024-09-04","'3140QCH74'","MBS","UMBS MORTPASS 2% 12/49","30yr",,,,,"10896728.74",,,,,,""
"2024-09-04","'3140QKQH4'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"10855257.77",,,,,,""
"2024-09-04","'3132AET30'","MBS","UMBS MORTPASS 3.5% 01/45","30yr",,,,,"10844908.80",,,,,,""
"2024-09-04","'3140LSMT0'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"10840873.01",,,,,,""
"2024-09-04","'3140MFPS6'","MBS","UMBS MORTPASS 2% 02/52","30yr",,,,,"10767369.81",,,,,,""
"2024-09-04","'31418DG22'","MBS","UMBS MORTPASS 2% 10/34","15yr",,,,,"10757946.47",,,,,,""
"2024-09-04","'31418DNU2'","MBS","UMBS MORTPASS 2% 03/50","30yr",,,,,"10755328.06",,,,,,""
"2024-09-04","'3140JR4C2'","MBS","UMBS MORTPASS 3% 06/49","30yr",,,,,"10730915.77",,,,,,""
"2024-09-04","'36179XNH5'","MBS","GNMA II MORTPASS 6% 12/52","30yr",,,,,"10726656.93",,,,,,""
"2024-09-04","'3140QPVM6'","MBS","UMBS MORTPASS 3% 07/37","15yr",,,,,"10713998.36",,,,,,""
"2024-09-04","'3140QFRU5'","MBS","UMBS MORTPASS 1.5% 11/50","30yr",,,,,"10680599.12",,,,,,""
"2024-09-04","'3133AP5P0'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"10666562.26",,,,,,""
"2024-09-04","'3133AX2Y7'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"10608793.58",,,,,,""
"2024-09-04","'3140L7SR4'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"10608393.32",,,,,,""
"2024-09-04","'3133GGKP7'","MBS","UMBS MORTPASS 2% 02/37","15yr",,,,,"10591237.45",,,,,,""
"2024-09-04","'3132CWXH2'","MBS","UMBS MORTPASS 3% 05/37","15yr",,,,,"10591235.56",,,,,,""
"2024-09-04","'36297GWA4'","MBS","GNMA I MORTPASS 3% 04/43","30yr",,,,,"10568705.83",,,,,,""
"2024-09-04","'3140K7C84'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"10556665.34",,,,,,""
"2024-09-04","'3140K3C34'","MBS","UMBS MORTPASS 3.5% 02/50","30yr",,,,,"10500417.97",,,,,,""
"2024-09-04","'3140MJGR0'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"10497979.77",,,,,,""
"2024-09-04","'3133B7E46'","MBS","UMBS MORTPASS 3% 03/52","30yr",,,,,"10466748.72",,,,,,""
"2024-09-04","'3140XG4Q9'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"10434168.03",,,,,,""
"2024-09-04","'3133GGHY2'","MBS","UMBS MORTPASS 1.5% 01/37","15yr",,,,,"10433930.43",,,,,,""
"2024-09-04","'3133G6JK2'","MBS","UMBS MORTPASS 2.5% 07/34","15yr",,,,,"10406623.38",,,,,,""
"2024-09-04","'3140L5AS5'","MBS","UMBS MORTPASS 2.5% 04/51","30yr",,,,,"10404265.38",,,,,,""
"2024-09-04","'3132AESW7'","MBS","UMBS MORTPASS 2.5% 12/31","15yr",,,,,"10387388.52",,,,,,""
"2024-09-04","'3133AW2S2'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"10381027.27",,,,,,""
"2024-09-04","'3132AESM9'","MBS","UMBS MORTPASS 3.5% 03/45","30yr",,,,,"10378934.03",,,,,,""
"2024-09-04","'31418DKM3'","MBS","UMBS MORTPASS 2.5% 01/30","Other",,,,,"10346960.52",,,,,,""
"2024-09-04","'3133BDYC3'","MBS","UMBS MORTPASS 4.5% 06/52","30yr",,,,,"10322566.13",,,,,,""
"2024-09-04","'3140K14G8'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"10283444.49",,,,,,""
"2024-09-04","'3140XFFZ9'","MBS","UMBS MORTPASS 3% 12/51","30yr",,,,,"10281960.55",,,,,,""
"2024-09-04","'3140XDRS7'","MBS","UMBS MORTPASS 2% 11/30","Other",,,,,"10256990.68",,,,,,""
"2024-09-04","'3133G64B8'","MBS","UMBS MORTPASS 2.5% 10/34","15yr",,,,,"10242181.93",,,,,,""
"2024-09-04","'3140QBQ84'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"10230856.15",,,,,,""
"2024-09-04","'3133AWM76'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"10220147.15",,,,,,""
"2024-09-04","'3133BDGA7'","MBS","UMBS MORTPASS 4% 06/52","30yr",,,,,"10219594.10",,,,,,""
"2024-09-04","'36202FVF0'","MBS","GNMA II MORTPASS 4% 07/41","30yr",,,,,"10210081.99",,,,,,""
"2024-09-04","'3140L7YF3'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"10207054.93",,,,,,""
"2024-09-04","'3140HFK73'","MBS","UMBS MORTPASS 3% 03/50","30yr",,,,,"10159687.48",,,,,,""
"2024-09-04","'3133L85F8'","MBS","UMBS MORTPASS 3.5% 07/37","15yr",,,,,"10158963.49",,,,,,""
"2024-09-04","'3133APY45'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"10146168.62",,,,,,""
"2024-09-04","'3140LP4Y5'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"10128139.70",,,,,,""
"2024-09-04","'31418EXW5'","MBS","UMBS MORTPASS 6.5% 11/53","30yr",,,,,"10121880.58",,,,,,""
"2024-09-04","'3140LQUA6'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"10116136.61",,,,,,""
"2024-09-04","'3133G9KZ1'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"10112719.13",,,,,,""
"2024-09-04","'3132CWXJ8'","MBS","UMBS MORTPASS 3% 05/37","15yr",,,,,"10094640.44",,,,,,""
"2024-09-04","'3133AJSG9'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"10091755.18",,,,,,""
"2024-09-04","'36202FEH5'","MBS","GNMA II 4.5% 02/40","30yr",,,,,"10088457.30",,,,,,""
"2024-09-04","'3133GAXS0'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"10079003.22",,,,,,""
"2024-09-04","'3140QNRX2'","MBS","UMBS MORTPASS 2.5% 03/37","15yr",,,,,"10033702.29",,,,,,""
"2024-09-04","'3132AESD9'","MBS","UMBS MORTPASS 3% 01/33","15yr",,,,,"10020491.50",,,,,,""
"2024-09-04","'3133APS91'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"10006389.44",,,,,,""
"2024-09-04","'3140QPN29'","MBS","UMBS MORTPASS 3% 04/37","15yr",,,,,"9998581.25",,,,,,""
"2024-09-04","'3140XF4X6'","MBS","UMBS MORTPASS 3% 01/52","30yr",,,,,"9979043.44",,,,,,""
"2024-09-04","'36179RTA7'","MBS","GNMA II MORTPASS 4% 11/45","30yr",,,,,"9973431.19",,,,,,""
"2024-09-04","'36179YYX6'","MBS","GNMA II MORTPASS 6% 06/54","30yr",,,,,"9972218.27",,,,,,""
"2024-09-04","'3140L3PT2'","MBS","UMBS MORTPASS 2.5% 04/51","30yr",,,,,"9964021.44",,,,,,""
"2024-09-04","'3140X8DN4'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"9933904.86",,,,,,""
"2024-09-04","'3140XMVT0'","MBS","UMBS MORTPASS 3% 06/29","15yr",,,,,"9927411.19",,,,,,"Y"
"2024-09-04","'3138WEWM7'","MBS","UMBS MORTPASS 2.5% 06/30","15yr",,,,,"9926994.59",,,,,,""
"2024-09-04","'3138EQRQ7'","MBS","UMBS MORTPASS 3.5% 05/28","15yr",,,,,"9910551.95",,,,,,"Y"
"2024-09-04","'36179T7L3'","MBS","GNMA II 4.5% 08/48","30yr",,,,,"9904878.76",,,,,,""
"2024-09-04","'3133L8YZ2'","MBS","UMBS MORTPASS 2.5% 02/37","15yr",,,,,"9903740.58",,,,,,""
"2024-09-04","'3140XGHP7'","MBS","UMBS MORTPASS 2.5% 03/37","15yr",,,,,"9892456.72",,,,,,""
"2024-09-04","'3133AK4H0'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"9858534.10",,,,,,""
"2024-09-04","'3140X5XR9'","MBS","UMBS MORTPASS 3% 02/35","15yr",,,,,"9856776.43",,,,,,""
"2024-09-04","'3140X5Y31'","MBS","UMBS MORTPASS 3% 02/35","15yr",,,,,"9835000.61",,,,,,""
"2024-09-04","'36178DPD7'","MBS","GNMA I MORTPASS 3% 11/42","30yr",,,,,"9834959.52",,,,,,""
"2024-09-04","'3132DMJY2'","MBS","UMBS MORTPASS 4% 02/47","30yr",,,,,"9825299.71",,,,,,"Y"
"2024-09-04","'3132AEG75'","MBS","UMBS MORTPASS 2.5% 05/34","15yr",,,,,"9803593.80",,,,,,""
"2024-09-04","'3140JN5J5'","MBS","UMBS MORTPASS 3% 04/49","30yr",,,,,"9781794.85",,,,,,""
"2024-09-04","'3140X9P82'","MBS","UMBS MORTPASS 1.5% 01/51","30yr",,,,,"9712263.69",,,,,,""
"2024-09-04","'3140XJEQ2'","MBS","UMBS MORTPASS 4% 09/37","15yr",,,,,"9702148.44",,,,,,""
"2024-09-04","'3133ALAB4'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"9690926.82",,,,,,""
"2024-09-04","'3138EHA69'","MBS","UMBS MORTPASS 5% 06/39","30yr",,,,,"9688876.29",,,,,,"Y"
"2024-09-04","'3133AGKJ7'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"9669020.76",,,,,,""
"2024-09-04","'3133B1WM9'","MBS","UMBS MORTPASS 2.5% 01/52","30yr",,,,,"9660101.50",,,,,,""
"2024-09-04","'36179NX45'","MBS","GNMA II MORTPASS 3% 01/44","30yr",,,,,"9643418.76",,,,,,""
"2024-09-04","'3140QPDF1'","MBS","UMBS MORTPASS 2.5% 05/37","15yr",,,,,"9636612.30",,,,,,""
"2024-09-04","'3140MQAT6'","MBS","UMBS MORTPASS 3% 06/37","15yr",,,,,"9625666.22",,,,,,""
"2024-09-04","'3133BDHK4'","MBS","UMBS MORTPASS 4.5% 06/52","30yr",,,,,"9624792.56",,,,,,""
"2024-09-04","'36297GW48'","MBS","GNMA I MORTPASS 3% 06/43","30yr",,,,,"9618176.82",,,,,,""
"2024-09-04","'3133ADGX8'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"9607560.58",,,,,,""
"2024-09-04","'3133GF5U5'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"9588231.04",,,,,,""
"2024-09-04","'3133AJFC2'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"9580521.95",,,,,,""
"2024-09-04","'3140QNY71'","MBS","UMBS MORTPASS 2% 04/37","15yr",,,,,"9577111.62",,,,,,""
"2024-09-04","'3131XR7H1'","MBS","UMBS MORTPASS 3% 07/45","30yr",,,,,"9555785.79",,,,,,""
"2024-09-04","'3133ASKT9'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"9550083.50",,,,,,""
"2024-09-04","'36179X5K8'","MBS","GNMA II 6.5% 06/53","30yr",,,,,"9549398.83",,,,,,""
"2024-09-04","'3133BFBF6'","MBS","UMBS MORTPASS 4.5% 07/52","30yr",,,,,"9541150.73",,,,,,""
"2024-09-04","'3133B75P9'","MBS","UMBS MORTPASS 3% 04/52","30yr",,,,,"9540424.88",,,,,,""
"2024-09-04","'36179NDS4'","MBS","GNMA II MORTPASS 4% 05/43","30yr",,,,,"9518836.04",,,,,,""
"2024-09-04","'3133GFQB4'","MBS","UMBS MORTPASS 1.5% 11/36","15yr",,,,,"9497041.15",,,,,,""
"2024-09-04","'3140QPV46'","MBS","UMBS MORTPASS 3% 07/37","15yr",,,,,"9445927.71",,,,,,""
"2024-09-04","'3132CWDJ0'","MBS","UMBS MORTPASS 2.5% 10/34","15yr",,,,,"9436579.08",,,,,,""
"2024-09-04","'3133BDW43'","MBS","UMBS MORTPASS 4.5% 06/52","30yr",,,,,"9436245.99",,,,,,""
"2024-09-04","'3140KAXK7'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"9431171.81",,,,,,""
"2024-09-04","'3140X9YS8'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"9426738.12",,,,,,""
"2024-09-04","'3140JWMB3'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"9425949.88",,,,,,""
"2024-09-04","'36241LVR4'","MBS","GNMA II MORTPASS 4% 05/41","30yr",,,,,"9421732.55",,,,,,""
"2024-09-04","'3133GGV75'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"9412747.32",,,,,,""
"2024-09-04","'3138EGG99'","MBS","UMBS MORTPASS 5% 06/40","30yr",,,,,"9412030.40",,,,,,"Y"
"2024-09-04","'3140L7BS0'","MBS","UMBS MORTPASS 2.5% 04/51","30yr",,,,,"9410364.29",,,,,,""
"2024-09-04","'36179X2K1'","MBS","GNMA II MORTPASS 5% 05/53","30yr",,,,,"9409883.60",,,,,,""
"2024-09-04","'3133ARTD7'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"9390593.39",,,,,,""
"2024-09-04","'31418CR89'","MBS","UMBS MORTPASS 3.5% 12/47","30yr",,,,,"9384153.24",,,,,,""
"2024-09-04","'36179VSH4'","MBS","GNMA II MORTPASS 3% 08/50","30yr",,,,,"9381336.53",,,,,,""
"2024-09-04","'3140XQV79'","MBS","UMBS MORTPASS 3.5% 02/35","15yr",,,,,"9380512.81",,,,,,"Y"
"2024-09-04","'36178D2P5'","MBS","GNMA I MORTPASS 3% 03/43","30yr",,,,,"9365752.48",,,,,,""
"2024-09-04","'31418DM82'","MBS","UMBS MORTPASS 3% 04/30","Other",,,,,"9353107.19",,,,,,""
"2024-09-04","'3133AJTT0'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"9321356.34",,,,,,""
"2024-09-04","'36179MQQ6'","MBS","GNMA II MORTPASS 4% 10/42","30yr",,,,,"9287242.73",,,,,,""
"2024-09-04","'3140K03G1'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"9278985.77",,,,,,""
"2024-09-04","'3140MJ5S0'","MBS","UMBS MORTPASS 3% 04/52","30yr",,,,,"9278809.91",,,,,,""
"2024-09-04","'3140KBRY2'","MBS","UMBS MORTPASS 2% 06/50","30yr",,,,,"9269032.79",,,,,,""
"2024-09-04","'31418EY61'","MBS","UMBS MORTPASS 5% 11/38","15yr",,,,,"9265461.92",,,,,,""
"2024-09-04","'3133AW2P8'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"9264702.63",,,,,,""
"2024-09-04","'3133GAFH4'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"9263971.22",,,,,,""
"2024-09-04","'3133AXKE1'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"9260824.10",,,,,,""
"2024-09-04","'36179MVQ0'","MBS","GNMA II 2.5% 12/42","30yr",,,,,"9260211.10",,,,,,""
"2024-09-04","'3140KCDL3'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"9255780.83",,,,,,""
"2024-09-04","'3140QCQ90'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"9254368.68",,,,,,""
"2024-09-04","'3140XQCE5'","MBS","UMBS MORTPASS 4.5% 01/47","30yr",,,,,"9244410.93",,,,,,"Y"
"2024-09-04","'3140LTPY4'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"9235909.64",,,,,,""
"2024-09-04","'3140Q97C1'","MBS","UMBS MORTPASS 3% 04/48","30yr",,,,,"9208229.56",,,,,,""
"2024-09-04","'3140LTVF8'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"9160838.59",,,,,,""
"2024-09-04","'3133GGFY4'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"9120684.60",,,,,,""
"2024-09-04","'36297GTA8'","MBS","GNMA I 3.5% 04/42","30yr",,,,,"9111659.91",,,,,,""
"2024-09-04","'3133B0WM1'","MBS","UMBS MORTPASS 2% 12/51","30yr",,,,,"9103455.25",,,,,,""
"2024-09-04","'3133B2SE0'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"9054209.88",,,,,,""
"2024-09-04","'36179NBD9'","MBS","GNMA II 4.5% 04/43","30yr",,,,,"9050162.11",,,,,,""
"2024-09-04","'3140XMVS2'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"9031868.54",,,,,,"Y"
"2024-09-04","'3132A3TU4'","MBS","UMBS MORTPASS 5% 01/40","30yr",,,,,"9023437.83",,,,,,""
"2024-09-04","'3133GA5B8'","MBS","UMBS MORTPASS 2% 12/35","15yr",,,,,"9010571.76",,,,,,""
"2024-09-04","'3140XPYV5'","MBS","UMBS MORTPASS 3% 03/32","15yr",,,,,"8971476.21",,,,,,"Y"
"2024-09-04","'3622A2S37'","MBS","GNMA II 3.5% 03/46","30yr",,,,,"8946869.23",,,,,,""
"2024-09-04","'3140XPH85'","MBS","UMBS MORTPASS 2.5% 12/30","15yr",,,,,"8927140.92",,,,,,"Y"
"2024-09-04","'3140QPL47'","MBS","UMBS MORTPASS 2.5% 06/37","15yr",,,,,"8920163.65",,,,,,""
"2024-09-04","'31418DLJ9'","MBS","UMBS MORTPASS 2.5% 02/30","Other",,,,,"8918680.65",,,,,,""
"2024-09-04","'3133AUMH8'","MBS","UMBS MORTPASS 2.5% 10/51","30yr",,,,,"8909597.38",,,,,,""
"2024-09-04","'3140JYT30'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"8895261.77",,,,,,""
"2024-09-04","'3622A2NQ1'","MBS","GNMA II 3.5% 04/45","30yr",,,,,"8879244.00",,,,,,""
"2024-09-04","'3133GFH57'","MBS","UMBS MORTPASS 1.5% 11/36","15yr",,,,,"8874132.99",,,,,,""
"2024-09-04","'3140M2M41'","MBS","UMBS MORTPASS 1.5% 01/37","15yr",,,,,"8868821.82",,,,,,""
"2024-09-04","'3133L77K7'","MBS","UMBS MORTPASS 1.5% 12/35","15yr",,,,,"8847697.75",,,,,,""
"2024-09-04","'3140XNH56'","MBS","UMBS MORTPASS 3% 11/45","30yr",,,,,"8825042.33",,,,,,"Y"
"2024-09-04","'3140MKAL6'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"8821346.49",,,,,,""
"2024-09-04","'3140M9HB6'","MBS","UMBS MORTPASS 3.5% 01/52","30yr",,,,,"8819792.10",,,,,,""
"2024-09-04","'3140XBQS2'","MBS","UMBS MORTPASS 3.5% 03/50","30yr",,,,,"8785764.05",,,,,,""
"2024-09-04","'36178D7A3'","MBS","GNMA I MORTPASS 3% 04/43","30yr",,,,,"8765764.67",,,,,,""
"2024-09-04","'3133ALP69'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"8765155.48",,,,,,""
"2024-09-04","'36179MG79'","MBS","GNMA II 4.5% 07/42","30yr",,,,,"8760457.90",,,,,,""
"2024-09-04","'3140JPZG3'","MBS","UMBS MORTPASS 3% 06/49","30yr",,,,,"8752603.00",,,,,,""
"2024-09-04","'3133G8NF4'","MBS","UMBS MORTPASS 2% 05/35","15yr",,,,,"8749467.60",,,,,,""
"2024-09-04","'3140JN5A4'","MBS","UMBS MORTPASS 3% 04/49","30yr",,,,,"8700148.16",,,,,,""
"2024-09-04","'3133KYTP4'","MBS","UMBS MORTPASS 2% 05/40","Other",,,,,"8696425.39",,,,,,""
"2024-09-04","'3140QP7G6'","MBS","UMBS MORTPASS 3.5% 08/37","15yr",,,,,"8682690.18",,,,,,""
"2024-09-04","'3140QBN87'","MBS","UMBS MORTPASS 3% 05/49","30yr",,,,,"8675427.81",,,,,,""
"2024-09-04","'36202FXJ0'","MBS","GNMA II 3.5% 09/41","30yr",,,,,"8660208.30",,,,,,""
"2024-09-04","'3140MDAH1'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"8641274.94",,,,,,""
"2024-09-04","'3133AAWG3'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"8625608.13",,,,,,""
"2024-09-04","'3132AESF4'","MBS","UMBS MORTPASS 3% 12/29","15yr",,,,,"8613350.64",,,,,,""
"2024-09-04","'3140MPYM7'","MBS","UMBS MORTPASS 2.5% 06/37","15yr",,,,,"8605711.03",,,,,,""
"2024-09-04","'3140L8U32'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"8602460.43",,,,,,""
"2024-09-04","'3140QNW81'","MBS","UMBS MORTPASS 3.5% 04/52","30yr",,,,,"8598703.46",,,,,,""
"2024-09-04","'3140XMNP7'","MBS","UMBS MORTPASS 2% 07/28","15yr",,,,,"8598298.34",,,,,,"Y"
"2024-09-04","'31418EP20'","MBS","UMBS MORTPASS 5% 03/53","30yr",,,,,"8595693.27",,,,,,""
"2024-09-04","'3622A2NX6'","MBS","GNMA II 3.5% 04/45","30yr",,,,,"8592804.78",,,,,,""
"2024-09-04","'3133B95T7'","MBS","UMBS MORTPASS 3% 03/52","30yr",,,,,"8581274.92",,,,,,""
"2024-09-04","'36179TJZ9'","MBS","GNMA II 4.5% 10/47","30yr",,,,,"8578917.06",,,,,,""
"2024-09-04","'3140X5S53'","MBS","UMBS MORTPASS 3% 06/29","Other",,,,,"8538316.44",,,,,,""
"2024-09-04","'3140MJ2D6'","MBS","UMBS MORTPASS 3% 03/52","30yr",,,,,"8535096.52",,,,,,""
"2024-09-04","'3140MQAR0'","MBS","UMBS MORTPASS 3% 06/37","15yr",,,,,"8531125.72",,,,,,""
"2024-09-04","'36179R7K9'","MBS","GNMA II MORTPASS 4% 04/46","30yr",,,,,"8530126.58",,,,,,""
"2024-09-04","'3140QPV79'","MBS","UMBS MORTPASS 3% 07/37","15yr",,,,,"8522888.28",,,,,,""
"2024-09-04","'3140H4UL6'","MBS","UMBS MORTPASS 3.5% 11/47","30yr",,,,,"8512334.77",,,,,,""
"2024-09-04","'36241L5C6'","MBS","GNMA II 3.5% 02/42","30yr",,,,,"8507181.00",,,,,,""
"2024-09-04","'3133GF5V3'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"8498531.71",,,,,,""
"2024-09-04","'3140XAFX5'","MBS","UMBS MORTPASS 1.5% 02/36","15yr",,,,,"8494871.03",,,,,,""
"2024-09-04","'3140QPNG8'","MBS","UMBS MORTPASS 3% 06/37","15yr",,,,,"8489444.60",,,,,,""
"2024-09-04","'3140MNNW2'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"8482614.37",,,,,,""
"2024-09-04","'3133ATZT1'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"8479592.16",,,,,,""
"2024-09-04","'3140QCMN3'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"8473560.75",,,,,,""
"2024-09-04","'3140XMCE4'","MBS","UMBS MORTPASS 3% 11/28","15yr",,,,,"8470522.25",,,,,,"Y"
"2024-09-04","'3140ML6W5'","MBS","UMBS MORTPASS 3.5% 03/52","30yr",,,,,"8419165.48",,,,,,""
"2024-09-04","'3140JXNY0'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"8410146.60",,,,,,""
"2024-09-04","'3140MKAP7'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"8396504.35",,,,,,""
"2024-09-04","'36178DXX4'","MBS","GNMA I MORTPASS 3% 02/43","30yr",,,,,"8378885.30",,,,,,""
"2024-09-04","'3138EGW91'","MBS","UMBS MORTPASS 5.5% 09/38","30yr",,,,,"8365040.74",,,,,,"Y"
"2024-09-04","'36179RVC0'","MBS","GNMA II MORTPASS 4% 12/45","30yr",,,,,"8333055.99",,,,,,""
"2024-09-04","'3133GFAW5'","MBS","UMBS MORTPASS 1.5% 10/36","15yr",,,,,"8325977.47",,,,,,""
"2024-09-04","'3133GGHX4'","MBS","UMBS MORTPASS 1.5% 01/37","15yr",,,,,"8315847.51",,,,,,""
"2024-09-04","'3140X5Y23'","MBS","UMBS MORTPASS 3% 03/35","15yr",,,,,"8285291.81",,,,,,""
"2024-09-04","'3133WJKA6'","MBS","UMBS MORTPASS 3.5% 05/37","15yr",,,,,"8283357.82",,,,,,""
"2024-09-04","'3138YR3N6'","MBS","UMBS MORTPASS 3% 07/45","30yr",,,,,"8277675.54",,,,,,""
"2024-09-04","'3140F0JJ4'","MBS","UMBS MORTPASS 3% 10/46","30yr",,,,,"8276279.38",,,,,,""
"2024-09-04","'3133ADC38'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"8272661.46",,,,,,""
