36179YKV5, MA9308M, 183000000.00, 1, GNR 2023-164
36179YHV9, MA9244M, 17034235.00, 1, GNR 2023-164
36179YKU7, MA9307M, 275000000.00, 2, GNR 2023-164
36179YKV5, MA9308M, 100000000.00, 3, GNR 2023-164
38382GNV0, GN-2020-083-EB, 43165394.00, 4, GNR 2023-164
38382GPA4, GN-2020-083-EI, 25179813.00, 4, GNR 2023-164
38383FQV8, GN-2021-227-HI, 27505905.00, 4, GNR 2023-164
38383FQW6, GN-2021-227-HJ, 165035430.00, 4, GNR 2023-164
38383HHS1, GN-2022-207-NA, 7740000.00, 4, GNR 2023-164
38376UHQ5, GN-2017-063-IO, 33539677.00, 5, GNR 2023-164
38380HEK4, GN-2017-139-IM, 15302000.00, 5, GNR 2023-164
38381AW93, GN-2018-153-IO, 3229606.00, 5, GNR 2023-164
38381YAA2, GN-2019-098-IC, 4022271.00, 5, GNR 2023-164
3618BTXC9, CU9675C, 929436.00, 6, GNR 2023-164
3618G15J1, CY2649C, 1223851.00, 6, GNR 2023-164
3618FGAS3, CW7217C, 754813.00, 6, GNR 2023-164
3618FPRA4, CX3181C, 1378691.00, 6, GNR 2023-164
3618FPRC0, CX3183C, 2539090.00, 6, GNR 2023-164
3618FGAT1, CW7218C, 1237230.00, 6, GNR 2023-164
3618FVF22, CX8285C, 804983.00, 6, GNR 2023-164
3618F5DJ4, CV8205C, 982165.00, 6, GNR 2023-164
3618FGAU8, CW7219C, 1108413.00, 6, GNR 2023-164
3618FPRE6, CX3185C, 885431.00, 6, GNR 2023-164
3618FQF72, CX3790C, 992099.00, 6, GNR 2023-164
3618G13Q7, CY2607C, 865654.00, 6, GNR 2023-164
3618G2MY7, CY3075C, 883685.00, 6, GNR 2023-164
3618F9SC5, CW1415C, 1136107.00, 6, GNR 2023-164
3618F9TU4, CW1463C, 1244217.00, 6, GNR 2023-164
3618FGAV6, CW7220C, 1132738.00, 6, GNR 2023-164
3618FPRD8, CX3184C, 1652992.00, 6, GNR 2023-164
3618FQD74, CX3726C, 1285757.00, 6, GNR 2023-164
3618FRAA8, CX4501C, 1190731.00, 6, GNR 2023-164
3618FUFZ1, CX7384C, 2494138.00, 6, GNR 2023-164
3618FVLY5, CX8443C, 1333830.00, 6, GNR 2023-164
3618FVPK1, CX8526C, 843711.00, 6, GNR 2023-164
3618FVZB0, CX8838C, 1653451.00, 6, GNR 2023-164
3618G1GQ3, CY2007C, 1155634.00, 6, GNR 2023-164
3618G1GR1, CY2008C, 1137197.00, 6, GNR 2023-164
